,제목,가수,가사,좋아요
56,보고싶었어,WSG워너비(4FIRE),"너를 정말 사랑했나 봐 아직도 널 못 잊었나 봐
자꾸만 생각나
시간은 왜 자꾸 나에게 아픈 기억은 다 지우고
좋은 추억만 남아
우 함께 울고 웃던 계절에 다시 만난다면
보고싶었어 사랑했던 그때의 너와
니 곁에 그리고 나 널 바라만 봐도 눈물 나게
마냥 좋았어 너에게 못다 한 그 말
조금은 늦었겠지만 아직 널 사랑한다고 말야
라라라 라라라라랄랄라 라라라라랄랄라
보고싶었어
라라라 라라라라랄랄라 라라라라랄랄라
너도 내 맘 같기를
그땐 정말 어렸었나봐 사랑을 잘 몰랐었나 봐
그게 마음이 아파
우 오늘처럼 눈부신 날에 다시 만난다면
보고싶었어 사랑했던 그때의 너와
니 곁에 그리고 나 널 바라만 봐도 눈물 나게
마냥 좋았어 너에게 못다 한 그 말
조금은 늦었겠지만 (늦었겠지만)
아직 널 사랑한다고
꽃 피는 봄이 온 것처럼
당연한 듯 내곁에 머물 줄만 알았어 (항상)
주는 게 사랑이란 걸 그때야 난 깨달았어
니가 떠난 후에야
나 너에게 참 고마웠다고 벅차 행복했다고
사랑을 가르쳐 준 니가 참
보고싶었어 (보고싶었어) 너에게 듣고 싶은 말
아직 늦지 않았다고 (늦지 않았다고)
너도 날 기다렸다고 말야
라라라 라라라라랄랄라 라라라라랄랄라
보고싶었어 (Baby can you call me now)
라라라 라라라라랄랄라 라라라라랄랄라
너도 내 맘 같기를
Bugs 님이 등록해 주신 가사입니다.
가사 오류 제보","3,386"
57,같은 시간 속의 너,나얼,"꼭 그러지 않아도 
충분히 널 이해할 수 있어
다른 사람 곁에 서 있는 니 모습이
조금 어색하지만

다 버리지 않아도 
어떻게든 이겨낼 수 있어
다른 사랑 찾아가버린 니 얼굴이
그렇게 밉진 않아

이제 우리 같은 시간 속을 남처럼
그렇게 걸으면 돼
달아나도 가지 못할 기억 안고

아무말도 하지마요
더는 안된다는거 잘 알아요
많은 날들이 아무 의미없진 않겠죠
멀어지는 바람처럼

우리 함께한 기억들을 꿈처럼
그렇게 안으면 돼
눈 감아도 잊지 못할 추억의 널 묻고

아무말도 하지마요
더는 안된다는거 잘 알아요
사랑했던 날 모두 사라지진 않겠죠
우릴 스치는 안개처럼

아무것도 묻지 않을게요
이대로 묻어둘래요 나는요
거짓말처럼 또 하루가 살아지겠죠

떨어지는 
같은 시간 속의 너
Bugs 님이 등록해 주신 가사입니다.
가사 오류 제보","10,536"
58,Jasmine,DPR LIVE,"You know I can paint the world
Sitting there in black and gold
You're the perfect chemical
I gotta test I gotta know
You know I'm no criminal
But I could take your heart and go
You're the perfect chemical
I gotta test I gotta gotta
Just let me
Just let me
Just let me
Just let me
좋은 차 많은 돈
없을 수 있어 하지만
난 널 아낄 수 있고
또 소중히 다룰 수 있어
그리고 네가 원하면
우주선을 타 밤하늘
건너 별을 따 너의
손에 쥐여줄 수 있어
말만 해 뭐든지 뭐 어때?
비 오는 날 커피? okay
신사 홍대 압구? okay
아침에 no make up?
It's okay it's okay
I'll be getting it ready to fuse
Sitting on top of the world just cue
Missing a puzzle I swear it's you
You know I can paint the world
Sitting there in black and gold
You're the perfect chemical
I gotta test I gotta know
You know I'm no criminal
But I could take you heart and go
You're the perfect chemical
I gotta test I gotta gotta
Just let me
Just let me
Just let me
Just let me
If you let me be the code
네가 원하는 색깔별로
하늘도 바다도 산도
함께 칠할 수 있어
If you let me be the code
우리의 많은 다른 점도
선으로 이어갈 수 있어
Take one
If your new to this (paint the world)
We can roll with this (black and gold)
What to do with this (chemical)
Know your new to this
If your new to this (paint the world)
We can roll with this (black and gold)
What to do with this (chemical)
I gotta test I gotta gotta
Just let me
Just let me
Just let me
Just let me
Just let me
Just let me
Just let me
I could be the painter baby
You could be my
We could be drunk on that
Love till we pass out
Yeah right here right now
Yeah 너의 예쁜 허리에 두 손을
Girl can't we just dance now?
I could I could
I could paint your beauty
Thats if you
Just let me
Just let me
Just let me
Just let me
Coming to you live
You know I can paint the world
Sitting there in black and gold
You're the perfect chemical
I gotta test I gotta know
You know I'm no criminal
But I could take you heart and go
You're the perfect chemical
I gotta test I gotta
Bugs 님이 등록해 주신 가사입니다.
가사 오류 제보","9,141"
59,괜찮아도 괜찮아 (That's okay),도경수(D.O.),"숱하게 스쳐간
감정들에 무뎌지는 감각
언제부턴가 익숙해져버린
마음을 숨기는 법들

난 어디쯤에 와 있나
앞만 보고 달려오기만 했던
돌아보는 것도 왠지 겁이 나
미뤄둔 얘기들

시간이 가듯 내 안엔
행복했었던 때론
가슴이 저릴 만큼 눈물겨운 날도
매일 같이 뜨고 지는 태양과
저 달처럼 자연스레 보내

때론 울고 때론 웃고
기대하고 아파하지
다시 설레고 무뎌지고
마음이 가는 대로 있는 그대로

수많은 별이 그랬듯이
언제나 같은 자리
제 몫의 빛으로 환하게 비출 테니
숨기지 말고 너를 보여줄래 편히
네 모습 그대로 그래 괜찮아 괜찮아도

오늘 난 처음으로
솔직한 내 마음을 마주해
거울 앞에 서는 것도 머뭇대
이 표정은 또 왜 이리도 어색해

아름다운 건 늘 소중하고
잠시 머물다 아득히 멀어져도
늘 마주 보듯 평범한
일상을 채울 마음의 눈

그 안에 감춰둔 외로움도
잠시 머물 수 있게 해
그저 바라봐
부드러운 바람이 불면
마음을 열어 지나갈 하루야

때론 울고 때론 웃고
기대하고 아파하지
다시 설레고 무뎌지고
마음이 가는 대로 있는 그대로

수많은 별이 그랬듯이
언제나 같은 자리
제 몫의 빛으로 환하게 비출 테니
숨기지 말고 너를 보여줄래 편히
네 모습 그대로 그래 괜찮아 괜찮아도

두 손에 가득 채워질 추억들은
소중한 우리 이야기
진심이 담긴 마음이
시간이 지나 다시 기억할 수 있다면
말할 수 있을까
너도 행복했다고

너와 울고 같이 웃고
기대하고 아파했지
모든 걸 쏟고 사랑하고
마음이 가는 대로 있는 그대로

말하지 못할 고민거리
깊게 상처 난 자리
늘 같은 속도로 흘러가는 시간이
언제나 그랬듯이 씻어내줄 테니
흐르듯 살아도 그냥 괜찮아 괜찮아도
Bugs 님이 등록해 주신 가사입니다.
가사 오류 제보","10,873"
60,저 별,dori,"난 저 별을 보면 네 생각이 나 
멀리 가버린 널 맨날 떠올려 난
네 곁에서 널 바라볼 때도 네 생각에 난
멀리 가버릴까 두려웠으니까 

계속 나를 바라보는데 
그걸 몰랐나 봐 
저 멀리에서 바라보는데 난 
멈춰 서서 울먹이나 봐 

계속해서 나를 바라봐 줌 안되죠
저 멀리 서 있는 게 떠오를 때면 이 순간이 날 
계속해서 나를 바라봐 줌 안되죠
저 멀리 서 있는 게 더 날
또 날 멈춰세워 울먹이니까 

난 저 별을 보면 네 생각이 나
멀리 가버린 널 금방 떠올려 난
네 곁에서 널 바라볼 때도 네 생각에 난 
멀리 가버릴까 두려웠으니까

계속 나를 바라보는데 
그걸 몰랐나 봐 
저 멀리에서 바라보는데 난 
멈춰 서서 울먹이나 봐 
 
계속해서 나를 바라봐 줌 안되죠
저 멀리 서 있는 게 떠오를 때면 이 순간이 날 
계속해서 나를 바라봐 줌 안되죠
저 멀리 서 있는 게 더 날
또 날 멈춰세워 울먹이니까 

계속해서 나를 바라봐 줌 안되죠
저 멀리 서 있는 게 떠오를 때면 이 순간이 날 
계속해서 나를 바라봐 줌 안되죠
저 멀리 서 있는 게 더 날
또 날 멈춰세워 울먹이니까
Bugs 님이 등록해 주신 가사입니다.
가사 오류 제보",555
61,"All I Wanna Do (K) (Feat. Hoody, Loco)",박재범,"Girl 말해줘 네 마음 바로 지금
Baby 같이 올라가자 하늘 위로
All I wanna do is kick it with you
너의 몸매 그린 것만 같아 미술
오늘 의상처럼 네 마음도 씨쓰루
All I wanna do is kick it with you

Girl 뭐가 중요한지 baby 바로 말해줄게
나 지금 5천만원짜리 시계 찼지만
나는 너를 훨씬 아끼지 babe
네가 원한다면 안 찰게
허세 따위는 안 통하니까
넌 정말 신기한 여자
나를 노력하게 만드니까 baby oh yeah
우리 둘의 밤을 상상했어 girl all night
몸에 타투를 보여줘 If it’s alright

Girl 말해줘 네 마음 바로 지금
Baby 같이 올라가자 하늘 위로
All I wanna do is kick it with you
너의 몸매 그린 것만 같아 미술
오늘 의상처럼 네 마음도 씨쓰루
All I wanna do is kick it with you

어떡해 내 맘에 네가 들어오려 해
쉽게 빠질까 봐 위험해 보여 조심하려 할 때
움직여지지 않아 
날 보는 네 시선이 내 몸을 감아
하나로 얽혀 너와 나
이제부턴 아무도 풀지 못해
뻔하지 않게 우연같이 만나 baby
서로에게 녹아들어
오늘밤 우리 기분은 저 하늘 구름 위
네 몸에 타투를 보여줘 
이미 내 맘은 준비되어있어

Boy 말할게 내 마음 바로 지금
그래 같이 올라가자 하늘 위로
All I wanna do is kick it with you
네가 원한대로 내 대답은 Me too
이제부터 널 부르게 해줘 My boo
All I wanna do is kick it with you

내가 하고 싶은 모든 것 뒤엔
‘너와 함께’가 생략 되어 있지
요즘 인기 많은 교포오빠들과는 달라
김치 향기가 배어있지
덕분에 난 몰아 호랑이
택 달린 옷은 방에 쌓여가고 있어
밤에 입어 편하게
이젠 너는 나 나는 너로 구분 짓고
ALL I WANNA DO 라고 말해 편하게

너의 옆자리를 상상할 거고
그곳에는 내가 있게 될 거야
그리고 너에 대해 장담하건대
뭐든 할 수 있을 거라고 믿게 될 거야

Girl 말해줘 네 마음 바로 지금
Baby 같이 올라가자 하늘 위로
All I wanna do is kick it with you
너의 몸매 그린 것만 같아 미술
오늘 의상처럼 네 마음도 씨쓰루
All I wanna do is kick it with you
Bugs 님이 등록해 주신 가사입니다.
가사 오류 제보","20,051"
62,YOU AND I,박봄 (Park Bom) CONNECT 아티스트,"No matter what happens
Even when the skys falling down
I promise you
That I'm never let you go
Oh oh Oh oh Oh oh Yeah
You 내가 쓰러질 때 절대 흔들림 없이
강한 눈빛으로 몇 번이고 날 일으켜 줘
And You 나 힘에 겨울 때 슬픔의 벼랑 끝까지
또 어김없이 찾아와 두 손 잡은 그대에게
난 해준 게 없는데 초라한 나지만
오늘 그댈 위해 이 노래 불러요
Tonight 그대의 두 눈에 그 미소 뒤에
날 위해 감춰왔던 아픔이 보여요
You and I together it just feels alright
이별이란 말은 never
그 누가 뭐라 해도 난 그댈 지킬게
You and I together 내 두 손을 놓진 마
안녕이란 말은 never
내게 이 세상은 오직 너와 나기에
다른 많은 사람처럼
우리 사랑 역시 조금씩 변하겠죠
하지만 제발 슬퍼 말아요
오랜 친한 친구처럼
나만을 믿을 수 있게 기댈 수 있게
I promise you that I'll be right here baby
난 해준 게 없는데 초라한 나지만
오늘 그댈 위해 이 노래 불러요
Tonight 그대의 두 눈에 그 미소 뒤에
날 위해 감춰왔던 아픔이 보여요
You and I together it just feels alright
이별이란 말은 never
그 누가 뭐라 해도 난 그댈 지킬게
You and I together 내 두 손을 놓지 마
안녕이란 말은 never
내게 이 세상은 오직 너와 나기에
외로운 밤이 찾아 올 땐 나 살며시 눈을 감아요
그대의 숨결이 날 안을 때 무엇도 두렵지 않죠
이 세상 그 어떤 누구도 그대를 대신할 수 없죠
You're the only one and
I'll be there for you baby
You and I together it just feels alright
이별이란 말은 never
그 누가 뭐라 해도 난 그댈 지킬게
You and I together 내 두 손을 놓진 마
안녕이란 말은 never
내게 이 세상은 오직 너와 나기에
Just you and I Forever and ever
bugsmanager 님이 등록해 주신 가사입니다.
가사 오류 제보","183,617"
63,Missing You,플라이 투 더 스카이,"Lyrics, Composed, Arranged by 박창현 
Piano & programed by 박창현

이젠 그때가 아니라고 해도 
아니면 날 까맣게 잊었어도 
넌 단지 내게 지난 사람이라도 
tonight is just one night 너를 잃기 전처럼 

널 다시 갖고 싶은 내 마음은 
왜 그렇게 미련스러운 건지
니가 없는 날 인정할 수가 없는 
tonight is just one night 너를 잃기 전처럼 

한번만 내 맘을 들어줘 
every day every night I am missing you 
내 곁에 없어도 이젠 볼 수 없어도 
언제나 내 맘엔 똑같은 너인걸 

널 다시 갖고 싶은 내 마음은 
왜 그렇게 미련스러운 건지
니가 없는 날 실감 할 수가 없는 
tonight is just one night 너를 잃기 전처럼 

한번만 내 맘을 들어줘 
every day every night I am missing you 
내 곁엔 없어도 다신 볼 순 없어도 
언제나 내 맘엔 똑같은 너인걸

널 기대하잖아 다시 내게 온다고 
언제나 내 맘은 니 안에 갇힌걸

한번만 내 맘을 들어줘 (널 볼수 없는 난) 
every day every night I am missing you
내 곁에 없어도 다신 볼 수 없어도 
언제나 내 맘은 because I'm loving you and missing you

한번만 내 맘을 들어줘 
every day every night I am missing you
내 곁에 없어도 다신 볼 수 없어도 
언제나 내 맘엔 똑같은 너인 걸 
내겐 너만은 똑같은 너인걸
bee 님이 등록해 주신 가사입니다.
가사 오류 제보","237,929"
64,사랑은...향기를 남기고,테이(Tei),"가슴 아파서 목이 메어서 안간힘을 써봐도 
피해 갈 수도 물러지지도 않는 이별인가봐 
너무 놀라서 자꾸 겁나서 웃음으로 이기려해도 
눈치 빠른 눈물이 더 먼저 알고 날 흘러

난 소란스레 사랑했나봐 널 줬다 이내 뺏는 걸 보니 
분 넘친 행복을 또 시기했나봐 널 보내야만 하나봐

(I miss the love that I shared with U) 

온 세상이 취한 것 같아 
눈부셨던 우리 추억이 열 오르듯 비틀대잖아 
니 품에 살았던 날들과 꿈꾸었던 사랑이 
다 부서져 또 흩어져 향기로

I can't live without your love

내가 못나서 잡지 못해서 돌아 가슴 쳐봐도
지워 지지도 덜어지지도 않는 사랑 인가봐
니가 미워서 누굴 만나서 다시 시작 해 보려해도
수많은 니 그리움이 날 체하게 만들어

넌 나보다 더 용감한가봐 날 사랑한 적 없던 것처럼
잘 살아가는데 날 지워 가는데 난 왜 널 못 잊는 거니

(I miss the love that I shared with U) 

온 세상이 취한 것 같아 
눈부셨던 우리 추억이 열 오르듯 비틀대잖아 
니 품에 살았던 날들과 꿈꾸었던 사랑이 
다 부서져 또 흩어져 향기로

이렇게 하루 이틀이 가고 눈에 멀어져 살다가 보면 
언젠간 또 가슴에서도 무뎌지는 거라고 
그렇게 말을 하기까지 얼마나 싸워야 난 할지 
보이지 않는 나와 또 볼 수 없는 널 앞에 두고

(I miss the love that I shared with U) 

그 언제쯤 자유로울까 
니 이별도 못 한 게 있어 내 안에 널 데려가는 일 
난 그래 괜찮아 오늘도 너 땜에 힘 겨워도 
이 지독한 내 아픔도 우리가 사랑한 흔적인걸
knlove79 님이 등록해 주신 가사입니다.
가사 오류 제보","225,947"
65,Vancouver,BIG Naughty (서동현),"It's been 6 years and 100+ days
Since you left here
I'm getting paranoia
'Cause you're still here
Always in my voice
Yeah I'm on tour
Following your voice
It's been 6 years and 100+ days
Since you left here
I'm getting paranoia
'Cause you're still here
Always in my noise
Yeah I'm on tour
Following your voice
어떤 가사를 쓰건
결국 네 얘기를 쓰게 돼
어떤 친구를 만나도
네 생각에 엉망이 돼
네가 없는 서울의 밤거리를 걸을 때
너는 잠에서 지금 막 깼거니 해
가끔은 네가 너무 그리울 때
연락을 했다가도 지우는 게
맞겠거니 해
어쩌면 오지랖일 수도
있겠다 싶어
보냈던 카톡을 지워 그냥 잘 살겠거니 해
하다가도 항상 이상하게 밝은 네가
You 보단 Would you가 아직 익숙한 내가
행복했음 해
'Cause I'll be your best friend
Maybe boy whatever
Forever and never
울어도 돼 힘들어도 돼 기대도 돼
잘 못해도 돼 포기해도 돼
보기 좋게 안 꾸며도 돼
Just be yourself
있는 그대로
네 모습 그대로
Vancouver
네가 있는 곳으로 I'll move on
Yellow cab plane bus or Uber
비행기가 안 뜨면 I'll scuba dive
Vancouver
네가 있는 곳으로 I'll move on
Yellow cab plane bus or Uber
비행기가 안 뜨면 I'll scuba dive
여기까지가 네 생일날
보냈던 가사들이고 지금부터가
진짜 나의 마음이고 그냥 노래가
좋아서 내는 거니까 의미부여 하지마
고민하다가 지웠다던 그 카톡
사실 보냈었어
근데 답장하더라고 딴 사람이
그리고 바뀐 너의 프로필 속 그 사람이
그 사람이겠거니 하며 내 마음속엔 구름이
아마 그때부터였던 것 같아
너에 대한 내 집착이
심해져 갈 때마다
온 너의 연락 한 통이
나를 얼마나 미치게 했는지
너는 절대로 절대로 절대로 절대로
절대로 모를 거야
거짓말도 했어
인터뷰에서
혹시라도 네가 내 노래를 들을까 해서
네가 좋아하던 가수 제목 그대로 했어
난 네가 있던 시간에 혼자 남기로 했어
Vancouver
네가 있는 곳으로 I'll move on
Yellow cab plane bus or Uber
비행기가 안 뜨면 I'll scuba dive
Vancouver
네가 있는 곳으로 I'll move on
Yellow cab plane bus or Uber
비행기가 안 뜨면 I'll scuba dive
It's been 6 years and 100+ days
Since you left here
I'm getting paranoia
'Cause you're still here
Always in my voice
Yeah I'm on tour
Following your voice
It's been 6 years and 100+ days
Since you left here
I'm getting paranoia
'Cause you're still here
Always in my noise
Yeah I'm on tour
Following your voice
Bugs 님이 등록해 주신 가사입니다.
가사 오류 제보","2,523"
66,D (half moon) (Feat. 개코),DEAN(딘),"Love-love the stars
Love-love the moon
별 다를 것 없이
똑같은 공기
똑같은 침대에서
보이는 천장까지
왜 별 이유 없이
공허한 건지
그저 몇 시간 째
멍만 때리는 게
처음에는
배가 고픈가 했었는데
No way no way no way
요새는 
칸예 새 앨범을 들어도
뻔해 뻔해 뻔해 
TV를 틀어 놓은 채
채널만 돌려 보네
But bae 별 의미 없네
다 너의 반 반
반의 반의 반도
채워주질 못 하네
채워지지가 않네 Yeah
딱 너의 반 반
반의 반이라도 내게 남았더라면
이렇게 붕 떠있지는 않을 텐데
너 없는 밤도
달은 떴다는데
보이지 않아
네 생각에 가려진 채 Yeah
마음이 기운 채로
판단이 설 리가
너 하나 없다고
내가 이럴 리가 없는데
자꾸 그 때로 또 되감기 돼
네가 있던 자리 
그 자리 위 밤하늘까지 보여
저 반 쪽 짜리 달이
딱 지금 나의 모습 같지
다 너의 반 반
반의 반의 반도
채워주질 못 하네
채워지지가 않네 Yeah
딱 너의 반 반
반의 반이라도 내게 남았더라면
이렇게 붕 떠있진 않을 텐데
내일의 어둠이 
저 달을 한 입 삼키면
둘이 만들었던 세계도 
더 작아질 텐데
그리움만 꽉 차겠지 
지루한 하루들을 보낸 후
보름달 하늘에 뜰 때쯤에는
우린 하나라고 떠들고 
다닐 때만 해도 
너는 너고 나는 나라는 게
이렇게도 명확해질지 몰랐어
서로 생각할 시간 
시간 초과된 기분
더 지나면 서로 
돌아오라고도 못 해
난 지금 돈키호테처럼 
정처 없이 네 사랑을 꿈꾸네
난 네 눈만 봐도
텅 빈 이 맘을 다 채울 텐데
다 너의 반 반
반의 반의 반도
채워주질 못 하네
채워지지가 않네 Yeah
딱 너의 반 반
반의 반이라도 내게 남았더라면
이렇게 붕 떠있진 않을 텐데
Love-love the stars
Love-love the moon
딱 너의 반 반
반의 반이라도
내게 남았더라면
그랬더라면
Bugs 님이 등록해 주신 가사입니다.
가사 오류 제보","26,464"
67,내가 그댈,하동균,"Every time and every day
다신 찾지 않아요
난 알고 있었죠
나를 떠나려고
준비해 왔단 걸 그대
원망하진 않죠 이해할 수 있죠
모자란 나인 걸
알아요 그대 맘에 난 없죠
그댈 채우기엔 나란 사람
평범한 거죠
그래요 이런 날이 온 거죠
끝내 나 그대 맘에
들지 못한 건가요
내가 그댈 놓아 볼게요
다신 찾지 않아요
우연히 그댈 보아도
모른 척 할게요
이제 다른 사람 만나면
이러지는 말아요
이대론 그 누구도
사랑할 수 없어요
그래요 그대 맘에 난 없죠
또 다시 그댈 만날 거라
생각 안 해요
내가 그댈 놓아 볼게요
다신 찾지 않아요
우연히 그댈 보아도
모른 척 할게요
이제 다른 사람 만나면
이러지는 말아요
이대론 그 누구도
사랑할 수 없어요
나 처음 그댈 만난 설렘이
정말 정말 후회가 돼요
Every time and every day
그댈 사랑했어요
아직도 난 그래요
하지만 그댈 다시는
찾지 않을 테죠
이제 다른 사람 만나면
이러지는 말아요
나는요 사랑할 수 없어요 이젠
브로드일신 님이 등록해 주신 가사입니다.
가사 오류 제보",454
68,결국 (Feat. 로제 of BLACKPINK),G-DRAGON,"Love is painful all the love is painful

바보처럼 반복 That’s what I always do
But pain is beautiful It’s same as you
희망은 실망으로 소망은 절망으로
사랑이 깊어질수록 아픔은 deep해 더
이번엔 다를 거란 착각 혹은 기대 uh

결국.. 몇 년이 지났을까 영원이란 건 없다
결국.. 인연이 아닌 걸까 다시 혼자가 되다
겨우.. 겨우.. 겨우.. 
진짜 사랑을 찾은 줄 알다가
결국.. 또 결국.. 이렇게 끝나버린다

내 마음은 처음부터 그대로인데 
상처로 가득해 이젠 그대로 인해 점점 변해가
 
차가운 네 목소리에 나도 식어가고
멀어지는 우리 사이 되돌리기엔 
아무 감정 없이 서로를 맴돌기엔 힘에겨워 나
이별을 선물하고 돌아서 
I’m fallin’ without you

결국.. 누구의 잘못일까 사랑이란 건 없다
결국.. 이별이 지는 걸까 지쳐 나 잠이 들다

겨우.. 겨우.. 겨우..
여기까지가 마지막인지 우린
결국.. 또 결국.. 또 다시 남이 된다

내 마음은 처음부터 그대로인데 
상처로 가득해 이젠 그대로 인해 점점 변해가 

차가운 네 목소리에 나도 식어가고
멀어지는 우리 사이 되돌리기엔 
아무 감정 없이 서로를 맴돌기엔 힘에 겨워 나 

이별을 선물하고 돌아서 
I’m fallin’ without you
ye I’m fallin’ without you hey..

Let’s go
처음에는 몰랐겠지 
그녀의 빈 자리가 좋았겠지
하루 이틀 모레 지나 보낸 뒤에서야 
비로소 그녀가 고맙겠지
몰랐겠지 네 자신에 대해 
너 없이 잘 살 수 있다던 그 확신에 대해
오늘과 다른 내일 벌써 1, 2년 
이 시련만큼 늘어나는 미련

시간이 지나면 달라지길 기도해
For you my baby

내 마음은 처음부터 그대로인데 
상처로 가득해 이젠 그대로 인해 점점 변해가 

차가운 네 목소리에 나도 식어가고
멀어지는 우리 사이 되돌리기엔 
아무 감정 없이 서로를 맴돌기엔 힘에 겨워 나 

이별을 선물하고 돌아서 
I’m fallin’ without you
ye I’m fallin’ without you..
bbbgold 님이 등록해 주신 가사입니다.
가사 오류 제보","2,545"
69,잊어버리지마 (feat. 태연),Crush,"너와 나 언젠가 남이 되어도 
영영 닿을 수 없는 사이 되어도 
잊어버리지마 잃어버리지마
혹시나 다른 사람의 손 잡고 있어도
영영 닿을 수 없는 곳에 있어도 
잊어버리지마 잃어버리지마

따뜻해 볼이 맞닿을 때 살며시 
시린 내 손 잡아줄 때
차가운 세상에 지친 내 맘을
온기로 감싸네 내 눈에 담긴 너의 얼굴
내 품에 잠든 너의 모습
이대로 멈췄으면 해 
꽉 잡은 두 손 놓치면 안돼

너와 나 언젠가 남이 되어도 
영영 닿을 수 없는 사이 되어도 
잊어버리지마 잃어버리지마
혹시나 다른 사람의 손 잡고 있어도
영영 닿을 수 없는 곳에 있어도 
잊어버리지마 잃어버리지마

마주 앉아 널 바라보는 지금이 
영원하길 바래
혹시나 시간이 
우릴 질투 할까 봐 사실 걱정 돼
변치 마 always by my side 
영원히 함께 my love 

언젠가 날 기억해주길 
한 번쯤은 뒤 돌아보길 
부디 놓지 말아줘 
우릴 계속 바라봐주길
Oh My love 시간이 지나 baby 
너와 나 우리가 남이 되어도 
잊어버리지마 날 잊어버리지마
이 노랠 잊어버리지마
Bugs 님이 등록해 주신 가사입니다.
가사 오류 제보","17,218"
70,사랑이 잘 (With 오혁),아이유(IU),"미리 말할게 사과는 안 해
아무 말 없이 너 후회 안 해?
다 관심 없잖아 친구야 뭐야
Oh you know what to do

피곤해 그만 오늘은 놔 줘 
더 이상 반복하긴 싫어
또 다 내가 나빠 
아마 그래 난 널 미워하나 봐 

사랑이 잘 안 돼
떠올려 봐도
피부를 비비고 안아봐도 
입술을 맞춰도 참
생각대로 되지 않아
웃긴 것 같아
되돌려보려고 서로 모른 척해도
이제 와 우리가 어떻게
다시 사랑 같은 걸 하겠어

다섯 번째 미안하단 말이
이젠 너에게는 지겨운 건지
마지막일 거란 예감이 들어
Oh you know what to do
이건 내가 오늘 하루 종일
그린 저녁은 분명 아니야
널 보면 자꾸 네 안에 내가 보여서
이젠 내가 싫어

사랑이 잘 안 돼
떠올려 봐도
피부를 비비고 안아봐도 
입술을 맞춰도 참
생각대로 되지 않아
웃긴 것 같아
되돌려보려고 서로 모른 척해도
이제 와 우리가 어떻게
다시 사랑 같은 걸 하겠어

어디야 
넌 어디야 
집이야 
난 택시야 
집에 거의 다 와가니
Oh 미안해 
뭐 어떤 게 
그냥 다
들어가
나 지갑 거기 두고 왔어
Oh 있잖아 
아니야 
말해 봐 
이제 더 사랑하지 않는 것 같아
아

사랑이 잘 안 돼
떠올려 봐도
피부를 비비고 안아봐도 
입술을 맞춰도 참
생각대로 되지 않아
웃긴 것 같아
되돌려보려고 서로 모른 척해도
이제 와 우리가 어떻게
다시 사랑 같은 걸 하겠어
Bugs 님이 등록해 주신 가사입니다.
가사 오류 제보","19,622"
71,밤이 돼도,한올,"come with me please baby
밤이 돼도 너와 나는 함께야
닿지 않아도 자욱해

you come with me please baby
밤을 넘어 너와 함께 가고 싶어
우리가 지은 사랑의 섬으로 umm

You and i swim in heaven tonight

말하지 않아도 들려
서로의 눈빛으로

고여있던 침묵을 깨는
물방울 소리에 나
너에게 빠지고 싶은 건

come with me please baby
밤이 돼도 너와 나는 함께야
닿지 않아도 자욱해

you come with me please baby
밤을 넘어 너와 함께 가고 싶어
우리가 지은 사랑의 섬으로 umm

You'd better hold me tighter all night

너와 있을 땐 날고 있는 거야 난
하늘을 나는 것 같아

come with me please baby
밤이 돼도 너와 나는 함께야
닿지 않아도 자욱해

you come with me please baby
밤을 넘어 너와 나누고 싶어
우리만 아는 사랑의 언어로

밤새도록 우린 함께야

You and i swim in heaven tonight

Get me closer
Let me fly higher
Bugs 님이 등록해 주신 가사입니다.
가사 오류 제보",58
72,her,정기고(Junggigo),"힘들었지
말 안 해도 알아 오늘도

어두운 방에
혼자 구겨진 채 또 누워 있니
내게 다 말해줘 나한테 일러도 돼
나만 알고 있을게
잠들 때까지
곁에 있어 줄게
어둡지 않게 켜둘게
네가 무섭지 않게
언제까지라도
들어줄게 내게 말해줘 내가
다 들어줄게
늦은 밤 혼자 집에 가는 길에
지친 하루 내가 힘이 되어 줄 수만 있다면
내게 다 말해줘 나한테 일러도 돼
나만 알고 있을게
잠들 때까지
곁에 있어 줄게
어둡지 않게 켜둘게
네가 무섭지 않게
언제까지라도
들어줄게 내게 말해줘 내가
다 들어줄게
내게 말해줘
Bugs 님이 등록해 주신 가사입니다.
가사 오류 제보",43
