,title,artist,lyrics,likes
1578,아무 말 없이 헤어지자,V.O.S,"사랑한다는 말
어색해질 때쯤 서로
자연스럽게
그만 하자더라
아쉽지도 않았어
무슨 이유인지
널 많이 사랑한 탓인 거겠지

내일이면 맞이할
너 없는 하루
아무 일도 없는 듯
우리 그렇게 지내자

아무 말 없이 헤어지자
사랑한 기억
지워내자 제발

몰래 삼켰던 눈물도
없던 일인 것처럼
서로 바랬었던 이별인 듯이 보내주자

온통 낯설기만 한
너 없는 하루
정말 이별했구나
되돌릴 수 없단 걸
실감 나게 해

아무 말 없이 헤어지자
사랑한 기억
지워내자 제발

몰래 삼켰던 눈물도
없던 일인 것처럼
서로 바랬었던 이별인 듯이 보내주자

아무 노력도 안 했던 건 아냐
네 맘 돌려보려 나 별짓 다 했었어

이제 와서 내게 겨우 떠나간 나를
붙잡으면 정말 어떡하라고

안될 거란 건 다 알잖아
되돌아가도 똑같잖아 이젠

날 찾아온 오늘마저
없던 일인 것처럼
서로 몰랐었던
우리 그때로 돌아가자","2,194"
1579,혼술,류민희,"너는 정말 여자맘을 모르고
좋았었던 순간들을 지우고
기억하지 못할 말로 상처를 주고
나를 떠나 가버렸나봐
그저 너도 똑같나봐
다르길 바랬던 내가 바보였었나 보다

오늘도 혼자 술을 마시는 이 밤
숨쉬듯 네가 생각나는 오늘 밤
왜 나를 사랑했어 왜
왜 나를 망가뜨려 왜
날 이렇게 울게 만들어
아프게 만들어

보고싶은 감정들을 머금고
바보처럼 추억들을 더듬고
술 한잔에 털어버릴 생각을 하고
오늘도 난 무너지나봐
술에 취해 비틀대면
혹시 네가 올까 생각했던 미련한 나야

오늘도 혼자 술을 마시는 이 밤
숨쉬듯 네가 생각나는 오늘 밤
왜 나를 사랑했어 왜
왜 나를 망가뜨려 왜
날 이렇게 울게 만들어

한참을 널
그리워하다, 지워보다가 또 찾는다
믿을수가 없어 술에 기대어운다

미친 듯 네가 보고 싶은 오늘 밤
너 없인 매일 매일이 힘에 겨운 밤
왜 내게 웃어줬어 왜
왜 나를 안아줬어 왜
왜 매일 밤 울게 만들어
미치게 만들어",940
1580,가장 예쁜 별을 너에게,마리탱,"저기 저 반짝이는 별들 중에
가장 예쁜 별을 네게 줄게
날 항상 웃게 하는 사람 너뿐이니까
언제나 내 옆에 있어 줄래
그것만으로 난 행복해
이런 내 맘 알 것 같다면
나를 꼭 안아줘
널 보고 있으면
막 가슴이 벅차올라
마치 꿈인 것 같아
내가 좋아하는
니가 나를 좋아한다는 게
믿어지지가 않아
저기 저 반짝이는 별들 중에
가장 예쁜 별을 네게 줄게
날 항상 웃게 하는 사람 너뿐이니까
언제나 내 옆에 있어줄래
그것만으로 난 행복해
이런 내 맘 알 것 같다면
나를 꼭 안아줘
작은 내 핸드폰에
우리 둘의 큰 추억이
가득히 채워져가
처음 만났던 그날
설레던 첫 메시지
밥 먹듯이 하는 사랑한단 말들
저기 저 반짝이는 별들 중에
가장 예쁜 별을 네게 줄게
날 항상 웃게 하는 사람
너뿐이니까
언제나 내 옆에 있어줄래
그것만으로 난 행복해
이런 내 맘 알 것 같다면
나를 꼭 안아줘
널 보고 있는 지금 가슴이 떨려와
이 세상에 그 어떤 것보다
니가 젤 소중해
사랑해 정말 사랑해
내 모든 걸 다 줄게
이렇게 널 만나기 위해
난 태어났나 봐
지금처럼 옆에 있어줘
그것만으로 난 충분해
이런 내 맘 꼭 너에게 닿기를
간절히 기도해
뚜루 뚜르루루
뚜루 뚜르루루 뚜루
진짜 많이 좋아해
뚜루 뚜르루루
뚜루 뚜르루루 뚜루
내 맘 알아주기를
널 사랑해","18,944"
1581,하루끝엔 그대가 있어요,한동근,"힘없이 걷네요
지치고 힘겨워
축 처진 어깨가 무거워서
붉어진 두 눈은 마를 날 없네요
세상은 참 버거우니까
그래도 하루 끝엔 그대가 있어요
내 얘길 들어주는 단 한 사람 그대
그대가 있어 나는 살아갈 수 있어
내 생에 단 하나의 이유일수 있어
그대는 우우우
나에게 고마운 사람
살아가는 힘이 돼줘서
나 다시 꿈을 꿀 수 있게 해줘서
고단한 마음은 날 지치게 하고
세상은 자꾸 나를 서두르게 해도
그대가 있어 나는 살아갈 수 있어
내 생에 단 하나의 이유일수 있어
그대는 우우우
나에게 고마운 사람
살아가는 힘이 돼줘서
지금 이 길이 너무 먼 길이라도
잠시 숨을 또 돌리고 걸으면 되니까
나에게 기댈 곳이 돼준 그대라서
나에게 그대라면 뭐든 상관없어
그대는 우우우
나에게 고마운 사람
살아가는 힘이 돼줘서
나 다시 꿈을 꿀 수 있게 해줘서","42,462"
1582,미소 속에 비친 그대,신승훈,"너는 장미보다 아름답진 않지만
그보다 더 진한 향기가
너는 별빛보다 환하지 않지만
그보다 더 따사로와
탁자위에 놓인 너의 사진을 보며
슬픈 목소리로 불러 보지만
아무 말도 없는 그댄
나만을 바라보며
변함없는 미소를 주네
내가 아는 사랑은
그댈 위한 나의 마음
그리고 그대의 미소
내가 아는 이별은
슬픔이라 생각했지
하지만 너무나 슬퍼
나는 울고 싶지 않아
다시 웃고 싶어졌지
그런 미소속에 비친
그대 모습 보면서
다시 울고 싶어지면
나는 그대를 생각하며
지난 추억에 빠져 있네 그대여
내가 아는 사랑은
그댈 위한 나의 마음
그리고 그대의 미소
내가 아는 이별은
슬픔이라 생각했지
하지만 너무나 슬퍼
나는 울고 싶지 않아
다시 웃고 싶어졌지
그런 미소 속에 비친
그대 모습 보면서
다시 울고 싶어지면
나는 그대를 생각하며
지난 추억에 빠져 있네 그대여
울고 싶지 않아
다시 웃고 싶어졌지
그런 미소속에 비친
그대 모습보면서
다시 울고 싶어지면
나는 그대를 생각하며
지난 추억에 빠져 있네 그대여","14,674"
1583,사랑은 늘 도망가 (로맨틱 흑기사),로이킴,"눈물이 난다 이 길을 걸으면
그 사람 손길이 자꾸 생각이 난다
붙잡지 못하고 가슴만 떨었지
내 아름답던 사람아
사랑이란 게 참 쓰린 거더라
잡으려 할수록 더 멀어지더라
이별이란 게 참 쉬운 거더라
내 잊지 못할 사람아
사랑아 왜 도망가 수줍은 아이처럼
행여 놓아버릴까 봐 꼭 움켜쥐지만
그리움이 쫓아 사랑은 늘 도망가
잠시 쉬어가면 좋을 텐데
바람이 분다 옷깃을 세워도
차가운 이별의 눈물이 차올라
잊지 못해서 가슴에 사무친
내 소중했던 사람아
사랑아 왜 도망가 수줍은 아이처럼
행여 놓아버릴까 봐 꼭 움켜쥐지만
그리움이 쫓아 사랑은 늘 도망가
잠시 쉬어가면 좋을 텐데
기다림도 애태움도
다 버려야 하는데
무얼 찾아 나는 서성일까
무얼 찾아 여기 있나
사랑아 왜 도망가 수줍은 아이처럼
행여 놓아버릴까 봐 꼭 움켜쥐지만
그리움이 쫓아 사랑은 늘 도망가
잠시 쉬어가면 좋을 텐데
잠시 쉬어가면 좋을 텐데","33,263"
1584,눈물잔,박상민,"나처럼 말하고 나처럼 웃네요
그댄 나를 너무 많이 닮았죠
말하지 않아도 마음을 읽네요
그런 그댈 이제 내가 떠나죠

내가 그대에게 미안할까봐
가는 이유조차 묻지 않네요
내가 사랑한 사람
나보다 더 나를 잘 알죠

그대 없으면 나는 무너지겠지만
너무 보고 싶겠지만 슬프지 않아요
힘들 때마다 눈물로 잔을 채울때마다
얼마만큼 사랑했는지 기억할테니까

나처럼 가깝고 나처럼 편해서
가끔씩은 그댈 잊고 살아도
밤이면 길어진 내 그림자처럼
변함없이 나의 뒤에 있었죠

아무것도 잘해 준 것 없는데
결국 눈물밖에 준 것 없는데
내가 사랑한 사람
바보처럼 날 따라왔죠

그대 없으면 나는 무너지겠지만
너무 보고 싶겠지만 슬프지 않아요
힘들때마다 눈물로 잔을 채울때마다
얼마만큼 사랑했는지 기억할테니까

마지막으로 부탁 하나만 해도 될까요
다른 사람 만나게 되면 천천히 닮아요 -","9,809"
1585,한 사람을 사랑했네,한경일,"그런 슬픈 얼굴 하지마 괜찮아질꺼야 나는
떠나갈땐 그냥 떠나가 뒤돌아 보지마 제발
너를 추억해 그리워 하는건
그냥 내겐 일상야 아무렇지 않아
허나 너를 그리며 눈감지 않아
고여있는 눈물이 흘러내릴까봐
한사람을 사랑했네 그리워 했네
그런 그녀가 떠나가네 웃음짓고 싶어
깊은 나의 절망을 그녀가 볼 수 없게
슬플 땐 다른 생각하며 살께
아파울 땐 아픔을 삼키면서 살께
나는 오히려 니가 너무 걱정돼
그사람에 곁에서 나를 그릴까봐
한사람을 사랑했네 그리워 했네
그런 그녀가 떠나가네 웃음짓고 싶어
깊은 나의 절망을 그녀가 볼 수 없게
걱정하지마 난 괜찮아 질꺼야
이런 날 지워버려 기억속에 니 삶에
한사람이 떠나가네 바라만 보네
그곳에 내가 남겨졌네 움직일 수 없어
울먹이는 어깨를 너에게 들킬까봐
나 끝내 가질 수 없을 너니까 워~
조금만 생각할게 조금만 지워갈게
내가 사랑했던 오직 한사람
이 세상 뒤로 할 때 한번쯤 생각할게
나를 그리워할 오직 한사람","7,691"
1586,나이젠,V.O.S,"아침에 일어나 눈을 떴을 때
지갑 속에 니 모습이 보일 때
매일 매일 니 생각에 하루 하루
지나가면 잊을까 겁쟁이가 됐나봐
니 목소릴 들어도 숨이 차게
너를 가지 말라고 매일 매일
매일 다짐하면서 애타게 너를
찾을 것같아 나 이젠
백번 넘게 자꾸만 너를 부를 때
사람들 매번 너의 안부를 물을 때
자꾸 자꾸 눈물이 나 하루 하루
지나가면 잊을 수 있을까
겁쟁이가 됐나봐 니 목소릴 들어도
숨이 차게 너를 가지 말라고
매일 매일 매일 다짐하면서
애타게 너를 찾을 것 같아 나 이젠
멀리서 한 번만 너무나 보고 싶어
한 번만 밤새도록 걷다가
거리를 서성이다가
지우고 또 지워도 잊지 못할 건가봐
머릿 속에 가득 너만 있나봐
매일 매일 매일 돌이켜봐도
떠나간 너를 잡을 수 없어
죽어도 너를 돌릴 수 없어
겁쟁이가 됐나봐 니 목소릴 들어도
숨이차게 너를 가지 말라고
매일 매일 매일 다짐하면서
애타게 너를 찾을 것 같아
겁쟁이가 됐나봐 니 목소릴 들어도
숨이차게 너를 가지 말라고
매일 매일 매일 다짐하면서
애타게 너를 찾을 것 같아 나 이젠","11,606"
1587,널 위한 멜로디,제이세라,"첫눈에 반했다면 안 믿을까 봐
사랑한다고 하면 부담스럴까 봐
힘들어도 참고 마음을 감춰도
자꾸만 티가 나는걸 어떡해

이제는 더는 참을 수가 없어서
더 이상 감추는 게 힘이 들어서
그댈 향한 내 맘 고백하고 싶어
내 진심을 가득 담아서

널 위한 멜로디 사랑의 멜로디
언제나 불러주고 싶은 이 노래
허락해줘 제발 받아줘요 내 맘 그 누구보다 더 잘할게

널 위한 멜로디 사랑의 멜로디
이 순간 나는 아무것도 부럽지 않아
그대만 있다면 나는 행복해 함께라면 충분하니까

아무리 말을 해도 부족하지만
내 맘을 표현하기엔 벅차지만
들어줘요 제발 사랑으로 채운 한 사람을 위한 이 노랠

널 위한 멜로디 사랑의 멜로디
언제나 불러주고 싶은 이 노래
허락해줘 제발 받아줘요 내 맘 그 누구보다 더 잘할게

널 위한 멜로디 사랑의 멜로디
이 순간 나는 아무것도 부럽지 않아
그대만 있다면 나는 행복해 함께라면 충분하니까
다른 사람 안돼 난 오직 그대뿐
그댄 나의 마지막 사랑 오

사랑해 정말로 사랑해 영원히 그대만을 사랑할게요
믿어줘요 제발 그대 없으면 난 하루라도 살 수가 없어

그대여 사랑해 정말로 사랑해
절대로 그대 마음 아프게 하지 않아
내 전부를 걸고 약속할게요 내 마음을 받아주세요

나 그대를 사랑해","2,998"
1588,다시 태어날 수 있다면,박재정,"오랜만에 불러본 너의 이름이
입에 붙지가 않는 게 제일 서러웠어
소란스런 이별이 촌스러워서
덤덤한 척했던 거 난 가장 후회돼
내게 너무 서둘러 왔어 너란 사람은
모든 게 참 서툴렀던 나
내게 일어났었던
가장 놀라웠던 행운을
몰라본 내 잘못이었어
다시 태어날 수 있다면
어떻게 할 거니
지금 아는 모든 걸 나는 안고 갈게
다시 올 수 없는 모든 게
너와 닮아서
가는 하루 끝마다 네가 생각나
너의 자랑이고 싶어서 조급했던 나
너를 정말 몰랐던 거야
서로 부족한 곳에
마주 닿아 만든 우린데
그걸 나는 몰랐던 거야
다시 태어날 수 있다면
어떻게 할 거니
지금 아는 모든 걸 나는 안고 갈게
다시 올 수 없는 모든 게
너와 닮아서
가는 하루 끝마다 네가 생각나
나는 헤어지고도
끊임없이 너를 배운다
살아가며 많은 게
너를 통해서 이해돼
넌 나의 세상이 된 거야
다시 태어날 수 있다면
어떻게 할 거니
이런 생각 말고는 할 일이 없어
다시 그럴 수만 있다면 널 기억할게
네가 제일 좋아한 계절 속에서","36,921"
1589,그대를 사랑하는 10가지 이유,디에이드 (The Ade),"그대 예쁜 목소리로
자장가를 불러줘요
오늘 밤도 그대
내 꿈 속에 나와 함께 살아요
아이같은 그 미소로
나를 보며 웃어주네요
나는 그대라서 참 행복합니다
내가 힘들때나 많이 아플때
내 눈물을 고이 닦아주던
그대란 사람 어찌 말을 해야 할까요
첫번째 그대의 마음
나무처럼 나를 쉬게해
두번째 그대의 미소
햇살처럼 나를 밝게 비추고
세번째 그대의 손길
내가 힘들때마다 품에 안아준
그댈 사랑합니다
내가 슬플 때나 외로워 할 때
내 곁을 따스히 지켜주던
그대란 사람 어찌 말을 해야 할까요
네번째 그대의 온도
내 가슴을 따스하게 해
다섯째 그대의 눈물
더 열심히 나를 살아가게 해
여섯째 그대의 기도
쳐진 어깨를 피게 만들어 주는
그댈 사랑합니다
그대여 더 이상 눈물은
이젠 흘리지 말아요
영원토록 그대를 지킬게요
사랑하는 그댈 보면
바라만 봐도 난 행복해
일곱번째 그대 표정
시무룩한 나를 웃게해
여덟째 그대 목소리
내게 힘을 주는 그대이니까
아홉번째 그대 걸음 못난
날 매일마다 찾아와 주네
열번짼 그대란 선물
그대라서 난 정말 행복합니다","25,313"
1590,여우비,제이워크,"사랑이 다시 올까요
또 설레이게 될까요
그대란 미운 사람이
내 가슴 가득 있는데
나 어떡하면 좋아요
못난 가슴 안고 살아서
그대밖에 모르고 살아갑니다
이제는 그대의
사랑도 눈물도 향기 되어
입가에 맴도는 나의 노래 되어
오늘도 내일도 언제까지
더 큰 소리로 부릅니다
찬란히 빛나는
그대는 나만의 꿈이 되어
내 맘 깊은 곳에
진한 추억으로 살아갑니다
아련한 사랑만 난 안고 삽니다
자꾸만 두려워져요
우연히 그댈 만나면
사실은 내 맘 아픈데
반가운 인사 할까 봐
웃다가 울다 그래요
그댈 보지 못한 내 모습
바보처럼 날 잊고 살아갑니다
이제는 그대의
사랑도 눈물도 향기 되어
입가에 맴도는 나의 노래 되어
오늘도 내일도 언제까지
더 큰 소리로 부릅니다
찬란히 빛나는
그대는 나만의 꿈이 되어
내 맘 깊은 곳에
진한 추억으로 살아갑니다
아련한 사랑만 난 안고 삽니다

그래도 그대가
같은 하늘 아래서
살고 있어 난 행복해요
그대와 함께한
기억도 웃음도 구름 되어
창가에 흐르는 여우비가 되어
어제도 오늘도 매일 같이
나의 곁에서 맴돕니다
말없이 바라본
하늘엔 그대가 선명하게
나를 바라보며 또 웃고 있는데
그립습니다
애틋한 그리움 나 안고 삽니다

그립습니다
애틋한 그리움 나 안고 삽니다","15,784"
1591,그녀를 만나는 곳 100M 전,이상우,"그녀를 만나는 곳 100M 전

저기 보이는 노란 찻집
오늘은 그녈 세번째 만나는 날
마음은 그곳을
달려가고 있지만
가슴이 떨려오네
새로 산 구두가 어색해
자꾸 쇼윈도에 날 비춰봐도
멀쓱한 내 모습이
더 못 마땅한
그녀를 만나는 곳 100m전
장미꽃 한송이를 안겨줄까
무슨말을 어떻게 할까
머리속에 가득한 그녀 모습이
조금씩 내게 다가오는 것 같아
하늘에 구름이
솜사탕이 아닐까
어디 한번 뛰어 올라 볼까
오늘은 그녀에게 고백을 해야지
용기를 내야지

벌써 날 기다리진 않을까
아직 15분이나 남았는데
어제밤에 맞춰 논
내 시계 바늘이
잠든게 아닐까
살살 넘겨빗은 머리가
바람에 날려
흩어지진 않을까
오늘따라 이 길이
더 멀어보이네
그녀를 만나는 곳 100m전
장미꽃 한송이를 안겨줄까
무슨말을 어떻게 할까
머리속에 가득한 그녀 모습이
조금씩 내게 다가오는 것 같아
하늘에 구름이 솜사탕이 아닐까
어디 한번 뛰어 올라 볼까
오늘은 그녀에게 고백을 해야지
용기를 내야지
나나나 나나 나나나나 나나
나나나 나나 나나나나 나나
머리속에 가득한 그녀 모습이
조금씩 내게 다가오는 것 같아
하늘에 구름이 솜사탕이 아닐까
어디 한번 뛰어 올라 볼까
오늘은 그녀에게 고백을 해야지
용기를 내야지
용기를 내야지","11,957"
1592,영원 (Forever),정동원,"너무나 신기하지 않나요
지나온 3년의 시간들이
기쁨과 슬픔 그 모든 순간에
우리는 늘 함께였네요
서로를 바라보는 시선에
행복한 마음이 간지러워
누군가를 향한 사랑 느껴지는 감정에
더 나은 나를 만들죠
조금은 부족할지라도
내일은 더 나을 테죠
사랑한단 그 말이 또
우리를 채워 주니까
영원을 약속할 순 없지만
영원할 것 같이 사랑해요
이제야 내 맘을 전하네요
당신만을 향한 내 노래에
당신의 아픈 과거도
너무 힘든 오늘도
우주가 되어 모두 지켜 줄게요 워
조금은 부족할지라도
내일은 더 나을 테죠
사랑한단 그 말이 또
우리를 채워 주니까
영원을 약속할 순 없지만
영원할 것 같이 사랑해요
꿈같은 날들을 만들어봐요
아름다운 시간들만
기억에 채워 넣어요
하늘에 별도 따줄게요 YEAH
영원토록 약속해요
영원토록 난 믿어요
사랑한단 그 말이 또 우릴 채우니까
그렇게 우리의 좋은 날이
영원할 것 같이 함께해요","5,648"
1593,너 없음 안된다 슬프다 아프다,황가람,"막연하게 사랑했던
우리의 순수한 사랑의 끝엔
가슴 아픈 마음만
간직한 채 살아

네가 말했었던
내 못된 습관들도
이젠 나도 모르게 고치고

매일 투정 대며 널 지치게 했던
나쁜 말들도 이젠 안 하게 됐는데

찢어진 사진 속 우린 웃고 있어
하루도 안 보면 미칠 듯 힘들던 우리가 말야
찢어진 마음이 밤이면 찾아와
너 없음 안된다 슬프다 아프다
매일 밤 마다 나를 울려

누구 잘못인지 중요하지 않단 걸
이제 서야 알게 된 나야
잘 지내고 있니
혼잣말을 해도
무뎌지지도 않아
맘이 아픈가 봐

찢어진 사진 속 우린 웃고 있어
하루도 안 보면 미칠 듯 힘들던 우리가 말야
찢어진 마음이 밤이면 찾아와
너 없음 안된다 슬프다 아프다
매일 밤 마다 나를 울려

우린 이렇게 서로를 잊어가게 되겠지
마음의 병은 계속 커져
오늘도 난 하염없이
지독한 사랑을 하나 봐
서로가 가득했던 추억 속에

찢어진 사진을 보며 울고있어
하루도 안 보면 미칠 듯 힘들던 우리가 말야
찢어진 마음이 밤이면 찾아와
너 없음 안된다 슬프다 아프다
매일 밤 마다 나를 울려","1,237"
1594,이런 노래들만 들려오면,이우,"늦은저녁 하룰 마치고
친구들과 술 한잔했어
그냥 가긴 좀 아쉬워서
집 앞 허름한 술집에 앉았어
익숙한 귀에 맴도는 노랫소리
니가 정말 좋아했던 노래
어김없이 이런 노래들만 들려오면
어느샌가 나도 몰래 따라 부르고 um
밤을 새워 매일 듣고 듣던 노래처럼
꼭 우리같아 오늘따라 이노래는
아무래도 나 또 취해가나봐
모두 다 잊은 줄 알았어
꽤나 씩씩해 괜찮은듯했어
그럴땐 항상 들리던 노랫소리
우리 함께 웃고 울던 노래
어김없이 이런 노래들만 들려오면
어느샌가 나도 몰래 따라 부르고 um
밤을 새워 매일 듣고 듣던 노래처럼
꼭 우리같아 오늘따라 이노래는
아무래도 나 또 취해가나봐
궂은 이 노랠 또 핑계 삼아서
모른척 지나친 내 맘을
그 날의 네게 불러본다
오늘같이 이런 노래들만 들려오면
어디선가 너도 같은 생각을 할까
밤을 새워 매일 듣고 듣던 노래처럼
꼭 우리같아 오늘따라 이노래는
아무래도 난 널 못잊겠나봐",722
1595,헤어진 지금,경서예지,"헤어진 지금
너는 나보다 편할 거 란걸 알아
어쩌면 자유로운 느낌 일거야
참 내가 못되게 했지
널 위한거라 생각했어


혼자 많이 울었고 상처도 받았지만
반대로 아프던 날 만큼
행복한 날도 많았는데


그래도 니가 날 떠나
잘 살았으면 좋겠어
하루 지날수록 커질 너의 빈자리가
공허하게 느껴져도 이겨내 볼 테니까
넌 행복하길 바래


헤어진 지금
너를 생각해
내가 얼마나 너를
힘들게 했을까 미안해
태어나 처음으로 사랑을 배운
그 날들을 잘 간직할게

너와 처음 맞이했던
내 생일에 준 편지
정성스레 쓴 네 글귀도
오래 오래 생각날거야


그래도 니가 날 떠나
잘 살았으면 좋겠어
하루 지날수록 커질
너의 빈 자리가 공허하게 느껴져도
이겨내 볼 테니까
넌 행복하길 바라

아냐 거짓말이야
날 잊지않았으면 해


그래 난
사실 난

헤어지지 못하겠어
니가 없으면 안돼 난
다른 사람을 만난대도
너에게 준 만큼
같은 사랑 할 수 없어

내 세상은 너 뿐이야
아직 널 사랑해


우리 함께한 그 모든
아름다웠던 날들이
폭풍 같던 시간을 견뎌
추억이 돼도


기억할게
고마웠던 너의 진심 하나만
언젠가 우리 다시

돌아갈 수 있을까","4,088"
1596,그녀를 사랑해줘요,이진성 (먼데이 키즈),"잠깐 기다려줄래
지금 데리러 갈게
왜 자꾸 울기만 하니
말해 말해 어디에 있니

네가 사랑하는 사람이
너를 두고 간 거니
집으로 데려다줄게
가자 가자 바람이 차가우니까

너를 울리는 그 사람이
뭐가 그렇게 좋으니
너는 모르지 너만 모르지
너를 사랑하는 내 맘을
걸음이 느린 내가
먼저 가지 못해서
내 자릴 뺏긴 아픈 사랑을

너의 웃는 모습이
누구보다 예쁜지
그 사람 알기나 하니
정말 정말 알고도 너를 울리니

이름 모르는 당신에게
부탁 하나만 하는데
사랑해줘요 사랑해줘요
내가 사랑하는 그녀를
당신이 나 대신에 가진 나의 그녀를
함부로 다룰 생각하면 안 돼요

사랑해줘요
내 마음도 몰라주는 그녀를
그녀가 사랑하는 사람 당신이니까
나보다 많이 사랑해줘요
다시는 울리지는 말아요","1,544"
1597,"길 (Song by 아이유, 헨리, 조현아, 양다일)",god,"내가 가는 이 길이 어디로 가는지
어디로 날 데려가는지
그 곳은 어딘지
알 수 없지만 알 수 없지만
알 수 없지만
오늘도 난 걸어가고 있네
사람들은 길이
다 정해져 있는지 아니면
자기가 자신의 길을 만들어 가는지
알 수 없지만 알 수 없지만
알 수 없지만
이렇게 또 걸어가고 있네
나는 왜 이 길에 서있나
이게 정말 나의 길인가
이 길의 끝에서 내 꿈은 이뤄질까
무엇이 내게 정말 기쁨을 주는지
돈인지 명옌지 아니면
내가 사랑하는 사람들인지
알고 싶지만 알고 싶지만
알고 싶지만
아직도 답을 내릴 수 없네
자신 있게 나의 길이라고
말하고 싶고
그렇게 믿고 돌아보지 않고
후회도 하지 않고
걷고 싶지만 걷고 싶지만
걷고 싶지만
아직도 나는 자신이 없네
나는 왜 이 길에 서 있나
이게 정말 나의 길인가
이 길의 끝에서 내 꿈은 이뤄질까
나는 무엇을 꿈꾸는가
그건 누굴 위한 꿈일까
그 꿈을 이루면 난 웃을 수 있을까
오 지금 내가 어디로
어디로 가는 걸까
나는 무엇을 위해
살아야 살아야만 하는가
나는 왜 이 길에 서 있나
이게 정말 나의 길인가
이 길의 끝에서 내 꿈은 이뤄질까
나는 무엇을 꿈꾸는가
그건 누굴 위한 꿈일까
그 꿈을 이루면 난 웃을 수 있을까
나는 왜 이 길에 서 있나
이게 정말 나의 길인가
이 길의 끝에서 내 꿈은 이뤄질까
나는 무엇을 꿈꾸는가
그건 누굴 위한 꿈일까
그 꿈을 이루면 난 웃을 수 있을까
내가 가는 이 길이 어디로 가는지
어디로 날 데려가는지
그 곳은 어딘지
알 수 없지만 알 수 없지만
알 수 없지만
오늘도 난 걸어가고 있네","70,655"
1598,아직 너의 시간에 살아,이수현,"차갑게 남겨진 이야기
그때의 모든 게 난 선명해
동화같은 시간 그 속에 난
남겨짐만 그 두려움만 가득해
멈춰버린 맘 이젠 놓으려해
잃었던 시간들을 찾을 수 있게
이렇게 다시 너를 만나
지워버린 그때의 너를 찾아
아팠던 시간 지나
내가 널 붙잡아
아직 너의 시간에 살아
For evermore for evermore I cry
For evermore for evermore I cry
나에게 건네던 마음들
이제는 내가 널 담을게
먹먹한 마음 시렸던 기억들
모두 지울 수 있게 내가 안을게
이렇게 다시 너를 만나
지워버린 그때의 너를 찾아
아팠던 시간 지나
내가 널 붙잡아
아직 너의 시간에 살아
아파했던 그대로일까 봐
여전히 나를 기다릴까 봐
아직 난 아직 지워지지 않아
그곳에 여전히 나 서성이게 돼
이렇게 다시 너를 만나
지워버린 그때의 너를 찾아
아팠던 시간 지나
내가 널 붙잡아
아직 너의 시간에 살아
For evermore for evermore I cry
For evermore for evermore I cry","46,023"
1599,새벽 가로수길 (With 송유빈),백지영,"해가 저문 9시 옷을 걸치고
아무도 돌아오지 않은
집을 나설 때
가로등의 불빛이
하나 둘씩 켜지고
오늘 하루 고생한
사람들이 모일 때
한 잔씩 한 테이블씩 정리를 하고
힘들면 한 십 분씩 쉬기도 하고
한 번씩 또 한 번씩 생각난대도
보고 싶어도 이젠
아무 사이 아닌데
하루 종일 너라는 핑계를 대고
바보 같이 노래를 불러 보아도
아직도 날 올려다 보던 네 눈빛
장난칠 때 웃으며 때리던 손길
사진 속을 몇 번을 들여다 보고
한심하게 속앓이 흘려 보아도
아무도 날 울리지 않는 전화기
집으로 돌아가는 길
새벽 가로수길
해가 저문 9시 옷을 걸치고
아무도 남지 않은 거리를 나설 때
간판의 불빛이 하나 둘씩 꺼져도
사람들이 하루를
끝낼 생각 없을 때
한 곳씩 한 정거장씩 집으로 가고
오늘 있었던 일 생각도 좀 하고
하나씩 또 하나씩 말하고 싶어도
보고 싶어도 이젠
아무 사이 아닌데
하루 종일 너라는 핑계를 대고
바보같이 노래를 불러보아도
아직도 날 올려다보던 네 눈빛
장난칠 때 웃으며 때리던 손길
사진 속을 몇 번을 들여다 보고
한심하게 속앓이 흘려 보아도
아무도 날 울리지 않는 전화기
집으로 돌아가는 길
새벽 가로수길
가끔씩 다시 안고 싶을 때
아프지 않게 잡고 싶을 때
전화기 너머 듣고 싶을 때
항상 보고 싶을 때
하루 종일 너라는 핑계를 대고
바보 같이 노래를 불러 보아도
아무도 날 울리지 않는 전화기
집으로 돌아가는 길
새벽 가로수길","55,462"
