,title,artist,lyrics,likes
408,FUR*,juun,"Bottomless clothes
With a fur*
Her Body like venus
She taking a bath in a tub
You got the Smile of the sinner
I Thought u was Demon
When Starring yourself in a mirror

I think im in love ,
But can't trust no one
What should i do? for real

U could be the one
Tell me what u want
Should i be gone? for real

Limited time
I Gotta catch flight
Cuz I don't belong in this city
But yeah

how could we be so wrong?

Got so many problems how can i get rest?
gotta catch fligt to anonymous place
폰대신 넣었어 내 배낭에 map
Xan 대신 삼켰어 내 vitamin A

Cancelled my noises with vietnamese rap
You thought im okay, but Inside is a Mess
so many stories i doubted to tell
Scoring my self and it's prolly the F

But you’ll be the one that I tryna do Bet
You make me wanna go back to the past
Put CDG pants on your leg , smell a scent
Aesop colognes on your neck
Makes me go crazy no cap

2人はtwin,
Baby all we do is win
My fit too clean , yeh matched our rings
So fascinated ,

how could we be so wrong?",31
409,hate me 100,이한울,"너를 위해서라면 뭐든지
해줄 수 있다는 말도
결국 이제 와서
그게 무슨 소용 있어

난 그저 너의 곁에서
영원히 살고 싶었단 말야
그런 날 이기적이라
생각했던 거야?

난 내게 물어봐
시간을 돌릴 수 있다면
마지막 순간에
네 마음을 되돌릴 말이 뭘지

붙잡은 네 손에
남길게 미안함뿐이라면
차라리 지금처럼
아프지만 서로를 걷자

이젠 뭘 위해서
이렇게 살고 있는지도
모르는 채로 적은
가사들만이 날 걱정해

마치 어제만큼 넌 선명하지만
그게 전부인 걸 알아
모든 게 내 탓이라 해도
이걸 넌 바랬었잖아

널 기다리던 계절들의 반복이 익숙해져
무뎌져도 그대로인 상처를 애써 모른척했어

변하지 않을 걸 알고
결국 샐 밤에 아파도
전부 지워내는 것보다는

이게 맞아도
이젠 달라도
다 똑같아 내겐

when im alone 아프게도
밤새 널 찾아 헤매

이제 더는
그래 너는
지난 시간들처럼
하염없이 흐르다 보면
언젠가 잊혀지겠지

비어 버린 내 타임라인
내 약한 마음들은 자라
너의 마음만을 바라던 내가
다른 너의 앞에 서있잖아

지워줄래 내 번호까지
내 마음에 든다 했던 그 옷가지
몇 년 전의 시간들과 똑같이
살아주라 난 그렇게는 못하지만

그때 마지막에 내가 걸은 전화
아직 그 안에 갇혀 살아 나
어떻게든 사람은 변하지
넌 매일 나를 그 날로 돌려놔

널 적어냈던 모든 곡까지
소음이 됐네 전부 다 가져가
하필 내가 사랑 준게
너라는 사실이

이게 맞아도
이젠 달라도
다 똑같아 내겐

when im alone 아프게도
밤새 널 찾아 헤매

이제 더는
그래 너는
지난 시간들처럼
하염없이 흐르다 보면
언젠가 잊혀지겠지

The cloudy moment I let you walk away alone
you're passing through me yeah, you're gone
Until the forever with you change into peace
Even when you leave my sense of ease

I couldn't go after you, cuz of the thorns left behind
if we meet next time, don't be so kind
Otherwise, I would end up imagining myself
as the one who will ask you how you've been

이게 맞아도
이젠 달라도
다 똑같아 내겐

when im alone 아프게도
밤새 널 찾아 헤매

이제 더는
그래 너는
지난 시간들처럼
하염없이 흐르다 보면
언젠가 잊혀지겠지

기다리고 있어
생각보다 더
감당할 수 없을 욕심이라고 해도
난 기다리고 있어
생각보다 더",366
410,O Sole Mio Sogno Mio,블리스,"Ciao come stai? Tutto bene?
Farò del mio meglio. Dai forza
Non c’è niente di mio in questo mondo
Ma ogni giorno è solo mio

사람은 때론 간사해 내 편일 때는 감사해
내 모든 진심을 보여줬어 그래서 난감해
그런 그들이 적이 돼서 내 옆에 낭자해
소문의 거리를 따라 정처 없이 방황해
모든 게 내 잘못이야 남 탓은 잘 안 해
낮아진 자존감에 내 속은 알량해
꽤 많은 시간이 흘렀고 이제 시간 낭비 안 해
온전한 나로 Bliss Halo
세상이 깨긴 아직 이른 새벽
썼다 지웠다 내 꿈, 그래 여기 계속해
뭣도 날 파괴하지 못해 난 계속 강해질 뿐
사각대는 연필 끝에 니체가 되네
이제 여기가 조금 익숙해져
많은 것이 변했어도 변치 않는 단 하나
그건 지금 내가 눈을 뜨고 있는 이유
썼다 지웠다 이건 내 꿈의 이유

Come va 어떠냐고 내게 물어
상처로 부서진 Sogno mio
Va bene 꿈이 져도 난 괜찮아
하늘에서 빛날 Sogno mio


또 이른 새벽 술 한 잔에 어린 날의 날 꺼내보네
키는 작았어도 누구보다 컸던 꿈
따스했던 부모님의 품 그 뒤에 숨겼던 한숨
서랍 속 깊은 바다 내 낡은 비밀의 숲
마지막 기횔 잡아 스무 살의 마지막 줄
절대 포기 못해 어느새 두 번째 스물
애매한 재능 그게 죈가 애타는 한숨
고민 끝에 겨우 괜찮은 가사 한 줄
이거면 됐어 위로해 애써
애먼 연필심만 탓해
난 원해 간절히 저기 닿길 바라
비록 조그만 별이 될지라도
O sole mio, Sogno mio,
Mio tempo, Mio mondo, Mio tutto
난 원해 간절히 저기 닿길 바라
비록 조그만 별이 될지라도
O sole mio, Sogno mio,
Mio tempo, Mio mondo, Mio tutto

Come va 어떠냐고 내게 물어
상처로 부서진 Sogno mio
Va bene 꿈이 져도 난 괜찮아
하늘에서 빛날 Sogno mio

Sogno mio

Non c’è niente di mio in questo mondo
Ogni giorno è solo mio
Mio paradiso, Mio mondo,
Mio momento, Sogno mio",20
411,"빌어먹을 MEGAMIX (feat. Hunaver(허너버), YURIAN, IOHBOY (아이오보이), Luci Gang, IFCHAN, Rredrain (레드레인), 김단, Rick Freddy (릭프레디), 유명한아이, Yyeon, 스카이민혁 (Skyminhyuk))",TimeFeveR (타임피버),"꿈만 쫒다보니 어느덧 스무 살이 나의 코앞에
내가 믿을 건 내 나이 하나뿐이었는데 몸만 커버렸지 순식간에
주변 애들은 펜을 잡고 다시 난 back in my booth
나도 다시 교과서나 펴야되나
수 십 번을 생각 안 한 적이 없었어 밤마다
but 지켜야 될 약속이 아직도 남아
우리 엄마 아빠는 내게 5년간 몇 천을 꽂았네
어리니까 아직 괜찮다는 말은 더는 통하지 않을 나이
대체 언제까지 용돈이나 받으며 살래 이렇게
좀만 기다려줘 이자까지 쳐서 돌려줄게 이 빌어먹을 아들 놈의

이 빌어먹을 돈 때문에
나는 아직도 멀어 내 성공에
빌어 나는 원해 내
성공 아직도 멀어 내 성공에
I just wanna 돈
I just wanna 돈
I just wanna 돈
I just wanna 돈
이 빌어먹을 돈 때문에
이 빌어먹을 돈 때문에

결국 나도 빌어먹을 돈때매
사회로 뛰어나와 절실해
그럴 싸한 말들을 혀에 감어
그들은 자기 자신을 어른이라 칭해
와닿지 않으니 그 아가릴 닫어
내 성장선 Red 보여줄게 올해
또 내 인생같아 오르락 내리락 비트코인 같이
팔아 난 악몽을 포르노 같이
나도 자퇴 했을땐 닥치고 다 했어 돈이 되는거는
이제야 조금 번 돈도 걔넨 아니꼬운듯해
결국 말한대로 됐어 난 나를 믿었거든
도박을 성공해 난 1년 간 미워했던 넌 나에게 패

너를 잃었어 돈 때문에
사랑이 졌어 돈 때문에
사랑보다 성공이 먼저인 넌 날 버리고
저 멀리 떠났지 왜?
세상은 믿을게 없어 돈 밖에
미련은 던져 저 밖에
음악이 돈 안된다 하네
난 돈 밖에 안보는데

Love me my city, I just wanna go back
네가 가지고 싶어 했었던 아미리
그냥 돈을 준비해 넌 떠났어 이미
이제는 사줄 수 있잖아 아미리
My love gone where
가까워졌어 내 성공에

추해지지말쟀자나 돈떄문에
난 그저 벌고서 웃어야했어
저 빌어 먹을 년과 음악 때문에
가진 돈을 전부다 토해냈던

그때에 날 기억해
소주 안주로 우릴 이용햇던
저 새끼들 에게는 관심조차
주고 싶지 않아
개무시받던 시간 주워담아

나도 성공해야겠어
결국엔 유명해져서
더 많은 돈을 벌어서
난다 이겨내야겠어

이제는 지켜야 되거든
친구와 가족에 대해서
더 묻지말아줄래
내 가장에 무게에 대해선

빌어먹을 돈 때매 못 배웠어 많이
돈때문에 입에 붙었던 말 ‘미안’ 혹은 ‘sorry’
지옥같던 내 하루는 이제 40짜리
월세 30인 내 지하에서 담았던 목소리
하루벌어 하루먹던 삶에서 하루 멀리 퍼져가는 내 이름 난 맞아 그 만이
‘0’ 4개에 벌벌 떨어 쳤었던 몸서리
이제 0이 6개인 섭외에만 뱉어 마디
빛이 없던 내 방 부터 보기까지 이 햋살
내가 겪어왔던 슬픔들이 가져다줬어 나에게 이 삶
이제야 난 받아 빛 light
빌어먹을 돈이 모자랐던 아인
쟨 말해 레드레인 벌어? 괘씸해
내 과거도 부러우면 줄게 내 돈 다

이 빌어먹을 돈 때문에
나는 아직도 멀어 내 성공에
빌어 나는 원해 내
성공 아직도 멀어 내 성공에
I just wanna 돈
I just wanna 돈
I just wanna 돈
I just wanna 돈
이 빌어먹을 돈 때문에
이 빌어먹을 돈 때문에

일해 난 8 to 9
몸이 여러개 like Jackson 5
유쾌하지 않은 상황에
유쾌한 체 또 웃어 난 하하
무섭지 사람보다 돈 떨어지는 게 더
도신 날 잊은듯해서
밤공기에 연기를 태워 반복해
해 진 후 반포대교처럼 막혔어 내 맘
쳇바퀴 인생 go round and round
지쳐서 내 말엔 가시
말한마디 천냥 빚갚는다지
일단 니 얘긴 아닌듯해
전화는 걸지마 피곤해
돈얘기 아님 다 뒤로해

Don’t hide it
급을 나눌때가 아니잖아 yeah i know
알량한 자존심 내려놓고 keep it low
난 나를 보여줘야 겠다고
안 가려 수단과 방법
음악하냐는 말에 이룬 게 없어
고갤 떨궛던 바보
더는 모른 체 말고
또 재다가 놓친
기회 돈 사랑
내가 다 챙겨
i feel like a naroho
전국에 이름 박어
어설프게 누가 될빠엔
불완전한 나로

빌어먹을 돈 때문에
빌어먹을 삶을 산
20살, How can I forget
내 친구가 죽었을 때

4만 3천원 밖에 없던 내 모든 계좌들을
전부 털어 부조금 냈어
근데 그 중에서 제일 엿같은건
그마저도 “3만원만 낼까”
잠깐 고민 했던 내 과거
그 3초 우정의 값어치는
만 얼마에 흔들린 내가 너무 비참했지

3년이 지났지만 기억이 뚜렷해
빌어먹을 돈에 더는 목매기싫어서 지금 목 매

시간 팔아도 부자는 못되더라 엄마
맘이 무거워 폰 위에 부재중 전화
난 뭐 나아진게 없어 제자리 돌아
'잘지내지' 말고 말할게 더 없더라
딸은 래퍼니, 가수니 뭐니 설명할게 참 많아
내 존재는 어디가서 이름대기에는 또 애매한 자랑
여긴 나랑 밥 한끼 안먹고 날 판단하는 애들이 많아
버텨내 거지같던 순간을 가사로 팔아 돈 받아

이 빌어먹을 돈 때문에
나는 아직도 멀어 내 성공에
빌어 나는 원해 내
성공 아직도 멀어 내 성공에
I just wanna 돈
I just wanna 돈
I just wanna 돈
I just wanna 돈
이 빌어먹을 돈 때문에
이 빌어먹을 돈 때문에

3년 전 내 작업실은
빌어먹을 기숙사 4층 화장실에
날 보며 한심하단 눈초리를 보낸
담임쌤과 동급생들
내 빌어먹을 목소리가
소음으로 느껴진 부모님
나로 살아봐, 生아니면死라 살아온 내 삶
오르내린 삶이라고 생각 안 해
위로만 뻗어댄 내 삶
돈 없다면 자전거를 팔아서라도
만들어내 장비값
‘Better than yesterday’를 원해 매일
내일의 내가 나보다 낫게
내일의 해가 내 펜을 놓게하는 이유가 되지 못하게

11살 얼어버린 수도
빨지도 못 했던 교복 은 그대로 입고 씻지도
못한채로 등교
태환아 기억나 하층민 부모
밑에서 자라서 냄새나고 더럽 다며
친구들 앞에서 나 쪽준거?
12년이 지나 몇천번을 씻어도 그 말은 안 지워지더라고
니 탓안할게, 그 말 다 fact니 원망안할게 더러운 욕망 몸안에
해방이 잘된뒤 어때 기분이? 왜인지
아무렇지 않아 야망의 크기는Pacific.
돈때매 흩어진 familly
만들지 souless 닮아가 서울시
아퍼 내 몸인지 맘인지 몰라도
지키고 싶어 내 모 든 것 love and dream

이 빌어먹을 돈 때문에
나는 아직도 멀어 내 성공에
빌어 나는 원해 내
성공 아직도 멀어 내 성공에
I just wanna 돈
I just wanna 돈
I just wanna 돈
I just wanna 돈
이 빌어먹을 돈 때문에
이 빌어먹을 돈 때문에","2,262"
412,LAGAVULIN,희수킹,"술 맛 못잊겠어 8년 라가불린
아르망 디 브리냑 처럼 블링블링
술값에 태운 주머니는 So clean
에미넴처럼 따라할 수 없지 Slim
언제나 최고지 나에겐 Supreme
그동안의 술은 치워버려 Whipping Cream
이제부터 니가 먹는 술은 밍밍
그녀에게 전화해 SIK-K 처럼 ring ring

내가 그린 기린 그림 피부색은 그린
그녀와 라가불린 몇잔에 눈이 풀림
그녀는 프린세스 널 연주하는 프린스
나를 들었다 놨다해 마치 비트코인
진한 피트향이 내 입속의 그릴
주머니 속 헤비딕은 뚫고 나와 드릴
한병 다 마신다면 느껴질 스릴
오늘밤은 널 위해 열어둘게 Free

라가불린 8년 라가불린 라가불린 8년 라가불린
라가불린 It’s smoky like you put smoked salmon 라가불린 8 smoked salmon
라가불린 8년 라가불린 라가불린 8년 라가불린
라가불린 It’s smoky like you put smoked salmon 라가불린 8 smoked salmon

장작구이 위스키 아일라 피트 스모키
존메이어가 좋아해 스카치 위스키
이거 너무 맛있.. 이거 너무 맛있지
조니뎁도 좋아하는 싱글몰트 위스키
보다 손이가 그녀의 짧치
벌써 다 마셨나? 이밤은 짧지
라가불린 덕에 오늘은 멋짐
라가불린 덕에 내일은 망침
처음엔 허리를 감았지 다음엔 혀를 감았지
그녀는 말했지 Hang in there man",4
413,너의 결혼식,김예중,"네게 할 말이 있어
이 말 좀 들어줄래
그리 오래 걸리진 않아
이 말을 하려 왔어 난
오늘 넌 참 이쁘다
정말 행복해 보이네
마치 널 처음 본 날
내가 네게 빠진 날

네 웨딩드레스 어울린다
그렇지만 오늘 난 주연은 아냐
불쑥 내 인생에 나타나
그새 우리 함께 한 나날
너로 인해 바뀐 나
이젠 추억으로 묻어가
널 만날 걸 후회한다는 말
그 말은 다 거짓말

너의 행복을 빌게
이젠 너를 놓을게
너는 제발 부디
좀 잘 살아줬으면 해
너를 놓친 난 후회
아냐 지금 난 잘 살지
그러니 이제 그 사람이랑
너랑 꽃길 걸었으면 해",3
414,TEEN,925notfound,"beer mees be
beer mees be
with a s__ ping
with a s__ ping

beer mees be
beer mees be
with a s__ ping
with a s__ ping

bullion teen
어저껜 freeze
기분은 shit teen teen
주말엔 b___

끼고 더 lit
i got the will free free
beer mess be be
with a s__ ping ping ping ping ping ping

bullion teen
어저껜 freeze
기분은 shit teen teen
주말엔 b__

끼고 더 lit
i got the will free free
beer mess be be
with a s__ ping ping ping ping ping ping


괜찮지 내 기분이 yeh yeh yeh
i don't fuckin season still wooh wooh what
time is think in high cream yeh hoo hoo
가졌던건 fade shit shit shit shit huh

ooh talk in a table woo
ooh 말었지 save juice woo
어젯밤 pull up 그년 what
부재중 없어 미련 huh

더 된게 2년 what you ah uh he he ooh
x까 이 시점 now song yuh huh umm ooh

main scene to one
last dance the from
오늘밤은 더 부어
homie 들과 home

take in other raw
가오 잡지 더 bro
깔롱 쥑여 되려
모든것이 better

ay ay ay ay
hey hey hey 왠지
그래 나 danger 뭐든 못 빼
그래 나 됬어 도파민 state

어젠 20대 오늘은 10대 오늘은 spit say

bullion teen
어저껜 freeze
기분은 shit teen teen
주말엔 b___

끼고 더 lit
i got the will free free
beer mess be be
with a s___ ping ping ping ping ping ping

bullion teen
어저껜 freeze
기분은 shit teen teen
주말엔 b__

끼고 더 lit
i got the will free free
beer mess be be
with a s___ ping ping ping ping ping ping

beer mees be
beer mees be
with a s__ ping
with a s__ ping

beer mees be
beer mees be
with a s__ ping
with a s__ ping",1
415,Hustle(feat. forgiven five),J.N,"눈앞이 흐려져도 나는 run
잠들지를 못해도 난 그저 원해 smoke
길어졌어 내 밤이
눈 뜨고 나면 다시 work
원하지 않아 nightmare
잠들 시간에 난 working

원해 난 돈 그래서 난 달려왔어
눈을 뜨고 나면 ballin’ 그래서 꿈은 nightmare
보이지 않아 앞이 꿈을 꾼 것 같이
3일을 셌고 내 돈들은 stuck

벗어나야 돼 여길
모르면 닥쳐 난 앞만을 봤지
무시를 당해도 두 눈을 감았지
어디 있어 넌 모르면 안다 하지 마
알 수가 없으니 나조차도

눈앞이 흐려져도 나는 run
잠들지를 못해도 난 그저 원해 smoke
길어졌어 내 밤이
눈 뜨고 나면 다시 work
원하지 않아 nightmare
잠들 시간에 난 working

매일 밤에 난 ballin’
길어졌어 내 밤이 이날이
날 가둔지 오래지
정신을 못 차려 지금의 난
벌어야 하니깐 버렸어 날

I got money on ma mind
everyday i ballin’
넌 이걸 이해 못 해
하다 이제 꿈에 나와 이건 nightmare
그래도 난 멈출 수 없어

눈앞이 흐려져도 나는 run
잠들지를 못해도 난 그저 원해 smoke
길어졌어 내 밤이
눈 뜨고 나면 다시 work
원하지 않아 nightmare
잠들 시간에 난 working",0
416,제로 크리스마스 (Zero Christmas) (Feat. 예윤 (YEYOON),The A (디 에이),"이건 나만의 christmas
환한 불빛 속의 외로운 나
서리낀 창문 너머로
따스함은 아득하기만 해
이건 나만의 christmas
밝은 거리 속의 외로운 나
혼자만 남은 이 밤

당 떨어지는 요즘 확실히 쉽지가 않네
제로 새로 뭘 그리도 바닥에서 시작해
그래선가 요즘 분위기부터가 다 짠해
외치던 그때랑은 달라 심심하기 밖에
TV를 틀어도 OTT를 결제해도
볼 게 없는 거는 몇 해째 똑같은 올해도
그나마도 산타 같던 임이 나에게로
반드시 올 거라 굳게 믿었던 지난해도
속았다 싶진 않지만 갈 수록 허전해지는
그런 때야 성탄절이란 단어마저 아득해지는
제로 크리스마스 시작에서 야스 굿
이번이 세번째 '언젠가'란 뜻이란 건
바라는 대로 이루어진다 그 말을 믿어
달달함이 부족해진 요즘 이때도 일견
한줄기 빛이란 그 표현이 희망이라고
그래 그렇게라도 이 제로를 이겨낸다고

이건 나만의 christmas
환한 불빛 속의 외로운 나
서리낀 창문 너머로
따스함은 아득하기만 해
이건 나만의 christmas
밝은 거리 속의 외로운 나
혼자만 남은 이 밤

길 거리엔 환하게 불빛이 빛나
하지만 내 맘 속엔 어둠이 진다
거리에 눈이 내려 사람들은 웃네
난 혼자 방에 틀어박혀 텅빈 침대
카톡이 와도 절대 신경쓰지 않아
트리 밑에 쌓인 선물도 관심없어 난
어떤 이는 사랑에 빠져들 때
난 겨울밤 홀로 눈물을 흘려 왜?
거리에 울리는 종소리는 멀리
내 맘속에 소린 나지막히 떨림
현실을 실감한지 딱 일주일째
지나간 그 때를 다시 떠올리네
따뜻한 불빛에 녹을 수는 없지
이 계절의 추위가 더 깊이 왔지
손 내밀어도 닿을 곳도 전혀 없어
이 밤이 끝나길 바래 그뿐이야 더는 없어

이건 나만의 christmas
환한 불빛 속의 외로운 나
서리낀 창문 너머로
따스함은 아득하기만 해
이건 나만의 christmas
밝은 거리 속의 외로운 나
혼자만 남은 이 밤

거리는 여전히 밝지만
내 마음은 캄캄하기만해 하..
다신 돌아오지 않을 이 밤
이 christmas
잃어버린 내 christmas

이건 나만의 christmas
환한 불빛 속의 외로운 나
서리낀 창문 너머로
따스함은 아득하기만 해
이건 나만의 christmas
밝은 거리 속의 외로운 나
나 빼고 행복해보여

이건 나만의 carol
희미한 소리만 남아
사람들 웃음사이로
들리지 않을 내 외침
이건 날 위한 carol
거리는 여전히 밝지만
잃어버린 내 christmas",2
417,머물러줘,류현준,"흰 눈이 내려
건조한 맘에 단비처럼
포옥-

겨울이 왔어
울지도 않았는데 코끝이 찡
꽁-

우선 챙겨야 해 먼저 코코아
기다렸어 겨울을 손꼽아
붕어빵에다 호떡냄새까지
일상적인 것이 주는 소소함

근데 챙겨야 해 립밤
입술 트니까
핫팩에다 독감주사도 맞고
아 잔소리지? 미안

아 걱정돼서 그래
네가 넘어질까 봐서 그래
칠칠맞게 아플까 봐 그래
추운 날에 외로울까 봐 그래

사랑인가 봐
잔소리가 계속 늘어나잖아
오늘날이 많이 추울 것 같아
따숩게 나와 거기서 만나
같이 만들자 대왕 눈사람

간절히 바라고
간절히 바랬던
따스한 겨울 님이 왔어

안녕하세요
반가워요
초면에 부탁 하나 해도 될까요?
부디 길게 머물러주세요

겨울에 쓴 편지는 너에게
도착하면 항상 봄이었는데
이젠 함께 첫눈을 보게 돼
난 좋은데 너는 어때?

이번 겨울에는 뭐를 하고 싶어?
천천히 골라 보자 겨울 속에서

무거운 얘기 해서 미안한데 나는
사실 겨울이 싫었어

항상 혼자였어 심적으로 몰려
주변은 나를 동정했어

불쌍하다고 왜 그렇게 사냐고
크리스마스는 내게 저주였어

사랑을 몰라.. 사람은 아는데
사랑을 몰라.. 사람은 아는데
전부 다 달라 각자의 상황 속
말은 다 달라 나는 말라가

그렇게 나의 겨울은
아무도 찾지 않는 흑백
근데 내가 필요하대
그럼 가야지 너에게

간절히 바라고
간절히 바랬던
따스한 겨울 님이 왔어

안녕하세요
반가워요
초면에 부탁 하나 해도 될까요?
부디...",179
418,Hidden Love Story (feat. 라로시),wizu,"mm-mm
나는 다 알려줬어, it's your turn
너를 원해 많이, how about you?
네 앞에만 가면 바보처럼
쳐다보지도 못해도
I love you, how about you?
oh I want you
하지만 모르겠지
넌 나같은 건

너무나 눈부셔서
혼자 다른 세상에 있는 것 같았어
내가 제일 잘해줄 수 있는데
""나 따위가 뭐라고"" 라고 되새겼어

아마 하나도 안 어울리겠지
내가 옆에 있으면 안되겠지
그냥 상상이나 한번 해봤어
말이 안돼서 웃음이 나왔어

mm-mm
나는 다 알려줬어, it's your turn
너를 원해 많이, how about you?
네 앞에만 가면 바보처럼
쳐다보지도 못해도
I love you, how about you?
oh I want you
하지만 모르겠지
넌 나같은 건

이야기라도 해보고 싶은데
자꾸 어딘가에 가 날 피하네
같이 밥이라도 먹자 하고 싶은데
뭔가 미움받고 있는 것 같애, oh

나름대로 표현했는데
바보가 알아듣지를 못해
기다리고 있을테니
언제든 다가와 내게 말해줘
좋아한다고

oh, 그냥 내일 보면
전부 다 말해버릴까

내게 말해줘

그치만 불안하네
그냥 가만히 있을게

mm-mm
나는 다 알려줬어, it's your turn
너를 원해 많이, how about you?
네 앞에만 가면 바보처럼
쳐다보지도 못해도
I love you, how about you?
oh I want you
하지만 모르겠지
넌 나같은 건",79
419,CRY (feat. Kidd king),윤민섭,"시간을 우린 너무 많이 달려왔어
심한 말 아무렇지 않게 뱉어가며
어차피 넌 계속 옆에 있을거라며
미안 그런 내가 바보 같았어
갈거면 가라고 just go
후회했어 하루종일
진짜일까봐 났어 겁이
진짜가 되버렸어 losing
괜찮다면 해왔던 연기
기억 저 뒤에서 좀 더 멀리
뒤져봐도 없어 좋은 추억이
이것도 내 잘못이겠지 im sorry
나도 알아 이제와서 뭘
나도 싫어 뭣 하러 서로 먹여 물
피하고 숨어도 봤어 뭐가 또
나은 방법인지 몰라 어려워

Why am I cry
I don't know why
Why am I cry cry cry
Why am I cry
자꾸만 흐르는 눈물이
Why am I cry cry cry

Baby I miss you
Did you miss me?
아마 you hate me or diss me
널 가사에 담는건 so risky
하지만 이렇게라도 해야 널 잊지
Bb I'm sorry
This shit is ain't no funny
그렇겠지 너 없인
The sun won't rise
So I'm becoming a zombie
I'm dying slowly
Only she can help me
Thats why I cry
I wanna turn back time
But is time to go
널 여기두고
Every night every time
널 잊으려 노력하는건
내가 할 수 있는 유일한 일인것 같아

Why am I cry
I don't know why
Why am I cry cry cry
Why am I cry
자꾸만 흐르는 눈물이
Why am I cry cry cry

I wanna stop it
Crying or raining
I know I'm so really really stupid
I wanna stop it
Crying or raining
I know I'm so really really stupid

Why am I cry
I don't know why
Why am I cry cry cry
Why am I cry
자꾸만 흐르는 눈물이
Why am I cry cry cry",11
420,whole worlds fade away(Feat.허성현),재팹 (Jaepep),"I want all of it
not just a one of it
당연한 거 아니냐고 해

oh wait

어때 기분이라 물으면 지금이
내가 와 본 제일 높은 곳이야

Don’t say
the party is over 난 못해
더 내려놓는 건 절대

마침내 숨을 쉴 때면
now the whole worlds fade -
whole worlds fade away

부딪힐 일은 오직 건배 하나 밖에 없던거야 아마
기다리기만 하네 대체 언제까지 나만 이 자리 위에 홀로 남아
난 좀 멍청해서 못돌아 봐 다른 데
그냥 좀 멍청해서 쟤네랑은 다른가 봐

데리러 나갈게 찾을 수 있게 얼른 나와
믿기 어려웠던 것들 이젠 품에 담아

선잠에 들기로 해
시간이 넘 늦었으니까
다짐은 늘 그렇게
시작하지만 망쳐버려도 괜찮아 all be fine

머린 깨더라도 속이 더욱 역해지는 것도
잘지내라고 잘지내보잔 것도

마침내 숨을 쉴 때면
now the whole worlds fade -
whole worlds fade away

I want all of it
not just a one of it
당연한 거 아니냐고 해

oh wait

어때 기분이라 물으면 지금이
내가 와 본 제일 높은 곳이야

Don’t say
the party is over 난 못해
더 내려놓는 건 절대

마침내 숨을 쉴 때면
now the whole worlds fade -
whole worlds fade away

when the love goes
somewhere that i can’t find 난 미련없어
다 해줬어 누구랑 비교하던 간에 다 이겼어

한 알 삼키면 나아진단 게 싫어
친구던 애인이던 또 가져오잖아 미련

적을 것들이 더 늘어나
내 노래한테 물어봐
너는 나에게 어떤 의미였나

나는 진거야
지는 게 이기는 거라고 말해도 난 이길거야
I said “live your life”
뭐하러 해 연예인 걱정을 손해야 너만

머린 깨더라도 속이 더욱 역해지는 것도
잘지내라고 잘지내보잔 것도

마침내 숨을 쉴 때면
now the whole worlds fade -
whole worlds fade away

I want all of it
not just a one of it
당연한 거 아니냐고 해

oh wait

어때 기분이라 물으면 지금이
내가 와 본 제일 높은 곳이야

Don’t say
the party is over 난 못해
더 내려놓는 건 절대

마침내 숨을 쉴 때면
now the whole worlds fade -
whole worlds fade away

I want all of it
not just a one of it
당연한 거 아니냐고 해

oh wait

어때 기분이라 물으면 지금이
내가 와 본 제일 높은 곳이야

Don’t say
the party is over 난 못해
더 내려놓는 건 절대

마침내 숨을 쉴 때면
now the whole worlds fade -
whole worlds fade away",299
421,아름답게,네이 (NEI),"널 처음 본 순간
무지개 빛 같았어
푸르고 따뜻한 하늘 그 아래
찬란히 빛나는
Oh 끝도 안 보이는 아름다움
오그라들지만
너는 내게 그런 사람이야
ya ya ya
희망이 돼 주는
ya ya ya

너 이런 말
오그라들어 하는 거 아는데 하고 싶어
내 앞에서
웃어주고 있잖아 지금
소원하던 꿈을 이룬 것 같아 여기도
니가 있어서 밝아지고 있어
너에게서 떨어지고 싶지 않은
맘을 너는 아는지
너무 내 얘기만 한 거 같은데
한 번만 더 할게 지금

널 처음 본 순간
무지개 빛 같았어
푸르고 따뜻한 하늘 그 아래
찬란히 빛나는
Oh 끝도 안 보이는 아름다움
오그라들지만
너는 내게 그런 사람이야
ya ya ya
희망이 돼 주는
ya ya ya

너랑 연락 안 되는 그날 밤
나는 숨이 멎어
못 믿는 건 아닌데
걱정이 되는 거지
언니가 울어서라고
그것도 믿어
우리 관계가 이 상황이
영원하지 않을 수도 있겠지
근데 난 변하지 않을 것 같아

이런저런 일이 있고 지금 너를
보면 처음같이 느낄 순 없겠지만
아직도 널 처음 본 그 내 떨림을
절대 잊지 못해 나는

널 처음 본 순간
무지개 빛 같았어
푸르고 따뜻한 하늘 그 아래
찬란히 빛나는
Oh 끝도 안 보이는 아름다움
오그라들지만
너는 내게 그런 사람이야
ya ya ya
희망이 돼 주는
ya ya ya

맞아 너는 이런 말을
별로 안 좋아하지만 말할게
처음 본 순간부터
너도 느꼈겠지만 넌 아름답게
빛나고 있었어
날 비춰주는 사람이 너야",35
