,title,artist,lyrics,likes
147,Winter love,원셋 (1set),"너와 눈을 맞추고 서로를 바라보고
코 끝이 빨개지는 줄도 모르고
네 어깨에 기대어 너만을 바라보면
내 맘이 네게 닿을 것 같아 그래도 난

Reindeer, pinecone,
it's christmas time
너와 함께인 여름도 난 좋지만
왠지 이 겨울은 추우니까
슬쩍 네게 안기면 눈송이가 녹아내려

너와 손을 꼭 잡고 나란히 걸어보고
두 볼이 빨개지는 줄도 모르고
따스한 촛불 아래 소원을 바라보면
내 맘을 너도 다 알 것 같아 그래서 난

Reindeer, pinecone,
it's christmas time
너와 함께인 여름도 난 좋지만
왠지 이 겨울은 추우니까
슬쩍 네게 안기면 눈송이가 녹아

Love love snowy christmas
선물 같은 이 밤 눈이 내려와
Love love snowy christmas
이 겨울을 너와 함께
이 겨울을 너와 함께",154
148,아리송해,LMST,"아침 해가 뜨고
두 눈을 뜨고 난 다음

머릿 속은 너를
그저 궁금해해

이내 무너지는 나의 Guide Line과
너의 미로 속을 헤엄칠 때

날 잃어가지만
널 원하네

거짓말이라도 해줘
빈 말이라도 해줘
맘 먹을 수 있는 건 너잖아

기다림은 내가 가져가야 할 몫이니
이 만큼도 너는 못하니

멀어져가는 네가
느껴지는 것 같애

넌 아리송해
여기저기 너 숨어도 찾을래 난 All day

넌 아리송해
손에 잡힐듯해도

넌 아리송해

You’re so mystery
오 난 헤엄치다 가라앉지
그만 돌아갈래

너는 아무렇지 않게 놓아
버린 내 존재감은 또
헤매이고 말아

길을 잃어가네

거짓말이라도 해줘
빈 말이라도 해줘
맘 먹을 수 있는 건 너잖아

기다림은 내가 가져가야 할 몫이니
이 만큼도 너는 못하니

멀어져가는 네가
느껴질 때면

어항 속에 이미 갇힌듯 해
(But I'm swimin' swimin')

어제와 다를 것 없대
(Don't know how to find)

내가 노력해도
널 밀어내도

중요하지 않단걸 알아
나 어떡해

넌 아리송해
여기저기 너 숨어도 찾을래 난 All day

넌 아리송해
손에 잡힐듯해도

넌 아리송해

넌 아리송해
여기저기 너 숨어도 찾을래 난 All day

넌 아리송해
손에 잡힐듯해도

넌 아리송해",13
149,Go away (Feat. Oov),RA:EE (라이),"I’m not gonna miss you baby
꺼져줘 난 널 위해 모든걸 바쳤어
지난날을 후회해 전부 다
남은 기억까지 태우고 싶어
꺼져버린 우리 사인 끝났어
제발 붙잡진 말아줘
같잖은 추억들 전부 다
모두 갖고 내게서 떠나줘

미안해라고
뱉은 너의
한마딘
내 심장을
파고들어
깊게 물들었어
많이
하루의 수십번
생각이 많아서
기다린 시간은
쓰기만 쓰려서
웃는 얼굴 앞에
굳은 내 마음이
웃겨 baby push down
and a memory
하나둘 서서히
너의 핀잔에
지쳐갈 때즘
참았던 눈물이
흘러 반대로
스쳐가고있어

I’m not gonna miss you baby
꺼져줘 난 널 위해 모든걸 바쳤어
지난날을 후회해 전부 다
남은 기억까지 태우고 싶어
꺼져버린 우리 사인 끝났어
제발 붙잡진 말아줘
같잖은 추억들 전부 다
모두 갖고 내게서 떠나줘

I’m not gonna miss you baby
꺼져줘 난 널 위해 모든걸 바쳤어
지난날을 후회해 전부다
남은 기억까지 태우고싶어
Too many scratches on your bag
Girl we have to fact check
그간에 차가운 말들에
누가 더 많이 긁혔는지
그게 뭐가 중요한지
매일 따졌어 바보같이
우린 누가 더 아픈가 싸움을 해
Ping and pong 폭탄 돌리기에
겉잡을 수 없는 fake
Im so sorry but i love you
다 거짓말 사실 Hate you
너 땜에 내 심장의 색깔은 black",5
150,사랑했고 사랑하고 사랑한다 (Ver.1),하모,"사랑했고 사랑했고 사랑했다 너만을
사랑하고 사랑하고 사랑한다 지금도
처음부터 나는 너 하나만 사랑했지
너 역시 나만 바라보았고

나의 부족함은 문제되지 않았어
그런데 지금 너는 말하네 내 사랑이 변했다고
세월이 흐를수록 사랑은 더 단단해져서
굳이 말하지 않아도 너는 알 거라 믿었는데

사랑했고 사랑하는 너는 지금
내 사랑을 의심하네
아 누가 내 사랑을 변하게
그리 쉽게 말해버리네

기억해봐 우리가 웃던 그 시간들
함께 걸어왔던 발자국들
변한 건 진심이 아닌 모습일 뿐
너의 마음엔 아직 나 있잖아

사랑했고 사랑하는 너는 지금
내 사랑을 의심하네
아 누가 내 사랑을 변하게
그리 쉽게 말해버리네

사랑은 시간이 지나도 변하지 않는다고
내 마음은 여전히 너를 향해 있다고
아직도 난 너 하나만 바라보네
사라져버린 그 사랑을 찾길 바래",1
151,SEOUL(2021),승후,"우리 쉬었다 갈까
조금 멈춰있을까
내가 미워보일까
널 기다리는 난

AH-
AH-
AH-
AH-

난 정말 모두 잘될꺼라 생각만 했어 (했어)
난 정말 모두 이겨낼꺼라 생각만 했어 (했어)


너무 추웠던 겨울
차가웠던 사람들
혼자서 걷던 강남은
술취한 사람만 가득

거짓만 가득했던
나는 도망쳤었지
계속 울기만했고
너는 힘들었겠지

왜 사람들은 울기만 할까
왜 사람들은 보기만 할까
왜 사람들은 듣기만 할까
왜 사람들은

우리 쉬었다 갈까
조금 멈춰있을까
내가 미워보일까
널 기다리는 난

AH-
AH-
AH-
AH-

난 정말 모두 잘될꺼라 생각만 했어
난 정말 모두 이겨낼꺼라 생각만 했어",3
152,Sound of Silence,Ksher(케셔),"Ah ah ah ah ah ah woo woah
Ah ah ah ah ah ah woo woah
Ah ah ah ah ah ah woo woah
Ah ah ah ah ah ah woo woah
Every time I wake up In this bed
보내고 싶어 다친 나를 하늘로
이 자리에서 눈물도 많이 흘렸다만
지금은 제일 편한 곳
사람들의 생존 시간에
끼어들려 통곡을 담아내
하루아침엔 말도 안 되는 얘기지만
죽음을 매일 느끼는 중
What are you looking for? It's just a trifle
느껴져? Sound of Silence
내가 눈을 감더라도 놀라지 마
It's Just a chemical reactions of me
아찔하게 무너진 나를 보란 듯이 속여
아쉬워 하지는 마오 눈물 흘린 소년
이미 다 잃었지만
내 가슴속에 숨겨 둔 채로
나를 봐 또 나를 봐 또 나를 봐 또 더 더 나를 봐
이 기적을 두 눈으로 봤으면 해
숨길 수 없는 나이테
짓궂은 망언을 담아 더 비극으로
What are you looking for? It's just a trifle
느껴져? Sound of Silence
내가 눈을 감더라도 놀라지 마
It's Just a chemical reactions of me
What are you looking for? It's just a trifle
느껴져? Sound of Silence
내가 눈을 감더라도 놀라지 마
It's Just a chemical reactions of me",37
153,Fig Wasp,Odd Factory,"생각이 많아 잠시
난 누군가
Who can save me Oh my lover
Hi there
뭐 나도 그래
have a good night
피곤하단 말야

Tikitak through the night
작은 별이 되고 싶어
Till the end of my life

잠깐 비켜봐
다시 나갈 수 있어

Tikitak through the night
작은 별이 되고 싶어
Till the end of my life
잠깐 비켜봐
다시 나갈 수 있어

Tikitak through the night

작은 벌이 되고 싶어
Till the end of my life
잠깐 비켜봐
다시 날아갈 수 있어
생각이 많아 잠시
난 누군가
Who can save me Oh my lover",5
154,terrible,도화,"Because of your,
my heart jumped as if it were
my last.It's fade I'm back
in the room name

is 'Real'.I feel like I've gained a lot more
have one's hands full
Of course, I'll have to shake this off one by one
clean up


다시 lazy.puff IDC but
I'm not going to ruin it
enough for you to care 물론easliy
Like when we first met on ""CGV""

Looking back, it wasn't a fun 'no pop!'
I just did what you wanted me to do right?
삐걱대는 소리는 나 만 들었잔아
I guess I thought it was obvious at the time


To be honest, we have a lot of scars
to say that it's a good memory.It's a lie
Like this, we'd better break
each other.without a trace

To be honest, we have a lot of scars
to say that it's a good memory.It's a lie
Like this, we'd better break
each other.without a trace


My eyes are murky right now,
but I don't think this sediment will change my mind

You must have given me more
negativity than positivity.oh
I need more x I need more
fill a bathtub with 'x'I gotta go

다르다 했지만 비슷해 깃을 스치는 자체가 misstake
귀속해 됐던건 just fill 어쩌면 pure pain 지금의
생채기들만 봐도 풀이가 되잔아 다시
peppermint 잔향은 모조리 밀고 대실 한칸 뜯어 놨지

무슨색 이든 섞일때까지
그렇게 하늘을 칠하자 같이
은하수 얼룩이 징하게 남지
은하수 우리는 별처럼 가길

우리는 별처럼 가길
별처럼 가길
멍위에 다시 파랗게 각인
나만이 아니길 바란채 다시


To be honest, we have a lot of scars
to say that it's a good memory.It's a lie
Like this, we'd better break
each other.without a trace

To be honest, we have a lot of scars
to say that it's a good memory.It's a lie
Like this, we'd better break
each other.without a trace",2
155,Nothing At All,Berry,"Baby, it’s you
Maybe this worries nothing at all
If only always we’re together
If you’re here, nothing afraid of
Maybe this worries nothing
Come back to me
Don’t let go of me
I always you
Baby don’t leave me
I’m still falling
Errday feel lonely
I need you
Baby this worries nothing at all
Always you are my love
시간은 흘러 여기에
그때 그 날처럼
날 안아줘 no way
지난 밤처럼
여긴 너무 cold yeah
너랑 있는 순간이면
내 시간들이 전부 멈춰
Always want you
I’m still need you
How you feel 어때 넌
널 원해 난 매일 더
우린 타오르고
Time feels slower
I think is something wrong
Babe, how are you
Baby, it’s you
Maybe this worries nothing at all
If only always we’re together
If you’re here, nothing afraid of
Maybe this worries nothing
Come back to me
Don’t let go of me
I always you
Baby don’t leave me
I’m still falling
Errday feel lonely
I need you
Baby this worries nothing at all",3
156,Like No Other,최도혁,"It's weird that I'm with you now
I was trying to go away
It's weird that I'm with you now
I was trying to go away last night
I'm dead inside
I'm just down again
Don't dig around my lows
I'm getting paranoid
Why I can't stop
There's things I just can't say
Nobody knows me
Nobody loves me
Why you don't wanna know me
Nobody knows me
Nobody loves me
Why you don't wanna know me
I'm like no other
I'm like no other
She's like no other
She's like no other
I'm just another
I'm like no other
Like no other
I'm like no other
Like no other
She's like no other
Like no other
She's like no other
I'm just another
Why I am into you
I think I missed the time
What you've done to me
What you want from me
When you told me out
Like I'm nothing more
All your words (All your words)
For your words (For your words)
I knew that you weren't meant for me
Nobody loves me
Nobody loves me
Nobody loves me
Nobody loves me
Nobody loves me
Nobody loves me
Why you don't wanna know me
I'm like no other
I'm like no other
She's like no other
She's like no other
I'm just another
I'm like no other
Like no other
I'm like no other
Like no other
She's like no other
Like no other
She's like no other
I'm just another",5
157,FOREST,Pearl (펄),"Driving down this forest road alone,
memories flooding, like leaves blown
your laughter echoes in the silent air,
but you're not here, it's unfair
why did we become like this?
why did we become like this?
why can't i touch you anymore?
how much more time do i need to feel you no more?
no matter how i try, it's hard to accept
no matter how hard i try, i can't embrace

Ooh eh oh
i'll miss you freely, longing here in space
in the breeze that blows, i'll see your face
Ooh eh oh
so far away, but i'll hold instead
won't shed a tear, i'll be ready

Once you said, in the gentle breeze,
sad thoughts would fade, leaves at ease
with warm sunlight, the air's embrace,
all will be fine, in this space
but why am I still not okay?
how do I fill the void, with you away?
though I try, it's hard to bear,
longing for you, in this empty air

Ooh eh oh
i'll miss you freely, longing here in space
in the breeze that blows, i'll see your face
Ooh eh oh
so far away, but i'll hold instead
won't shed a tear, i'll be ready

won't shed a tear, i'll be ready",20
158,Alone (Feat.D'on),Junan,"Soft emotional are wrapping around me
Never be a gone
You could never find up
나도 몰래 불안한 널 향한 마음이
날이 서있어

어설프게 비춰지는 희미한 그 기억
날 아프게 만들었던 너야
울고있는 네 모습 Tell about the crying
Calling if you make me fine

Don’t leave me alone
기다려 왔던 너의 모습
(Don’t never try Don’t never try)
기대하지마
Don’t never try
In this tonight
In this tonight
Don’t never try
It’s right yeah

이젠 다 끝난거야
너에게 전했던 내 마지막 그말 (Umm)
Dragging me down and they taunt
Not listening tonight
Cry of the night in the void
Screaming of the in the void

그대로 멈춰있어 (그 자리) 너와 함께했었던 (그 순간)
Take off the best time , Trapped in the worst part
Don’t never try Don’t never
Don’t never try tonight
Don’t never try Don’t never to night

Don’t make me alone
기다려 왔던 너의 모습
(Don’t never cry Don’t never cry)
기대하지마

Don’t never Try
In this tonight
In this tonight

Don’t never try
It’s right yeah",9
159,STAND ON LOVE,Kerri,"[가사 준비중] 멜론 회원 여러분! 가사 등록을 기다리고 있어요.
가사등록하기",0
160,4 Seasons,MELOH,"I should have to call U
잠들기 전까지
Can i
아직은 멀지?
찾아갈게 Soon
It just like 4 Seasons
잠깐 눈 감은 사이
지나간 Time shh
Now i can not loose you

Surfin’ season
흘러가기만 바랬던 지금
I know you can take another chance but
조급해도 이젠 비슷하긴 싫어
Girl wait for a second
방법이 어땠던
Oh
지나칠 사계절 없게
조금씩 스며들어 갈게
Then

I should have to call U
잠들기 전까지
Can i
아직은 멀지?
찾아갈게 Soon
It just like 4 Seasons
잠깐 눈 감은 사이
지나간 Time shh
Now i can not loose you

Girl, I don’t want nobody else but you
내 옆에서 Said you love me too
나도 너와 같은 생각이라서
우리 둘뿐이면 There’s nothing like us

Looking in the mirror
Just a fool with her
다시 사계절이 지나가도록
I don’t you ever change
My eyes on you

I should have to call U
잠들기 전까지
Can i
아직은 멀지?
찾아갈게 Soon
It just like 4 Seasons
잠깐 눈 감은 사이
지나간 Time shh
Now i can not loose you

Now i can not loose you",725
